rating,restaurant_id,review,timestamp,user_id,user_name
,y4yRtHStdhIKNFSs2P1w2A,"The elusive 5/5 rating.

The vibe is on point.

The music is fun.

The employees are polite.

They're open late.

We lit.",2020-06-19 21:11:14,ftvWjDt8iKReEJ-kK90Rjw,Hue M.
,q02P5HpKVHzMM6KjoWQX0g,"Loved my first visit here! Came in on a wintry Friday with a large group & we were taken care of to great satisfaction. There were six of us, and although...",2019-12-02 12:38:39,LCsS8gusfGNWnnU4ZyLPCg,Bob A.
,h0FCE-smGZLQfYtZvmOBnA,"New favorite Indian food restaurant in Gorkha Palace, we have gotten 4 dishes in the two times we have been here during this pandemic for takeout. 

First,...",2020-05-12 18:42:56,YEQkKxZ4uhK7Oz3cJQVzgA,Tanea M.
,HFlRJlCjaAj_Tpboo9_uPw,My absolute favorite indian in the twin cities!  They are only doing take out at the moment and have great safety protocols in place - when you're there to...,2020-09-15 06:12:16,UwNFw7FQfGweGNm8qFSPvw,Jessica M.
,BFTknLMQ4nneZIPLMRY1wQ,"This food tastes odd. I ordered the coconut chicken, shrimp biryani, mixed momo, plus garlic naan and a plain roti. Also added some different chutneys, and...",2020-07-10 20:40:28,eBH9-CdtLcOQ6Znp7VQVJQ,Shane N.
,_cZZBJv7639LRZkTBEf5rg,We lucked into a pandemic-shutdown gift order from here - its intended recipient was out of town so he had it sent to our house. I was recovering from COVID...,2020-09-22 21:38:42,VFJgLCvvAM6eUW3hb215nA,Mary S.
,RSoYGafj-DUPlueXJyyu7w,"We went for coffee and saw the open patio and decided to give this place a try. 
Both of us ordered the avocado toast. With no peppers. When it arrived it...",2020-09-23 10:15:44,RDWxlPgkoRaU8Z7onPQxDg,Max R.
,c0EIuvNX9eQAhW6GwpRpGw,"Lunch today with family. Sat outside party of 12. They had no problems accommodating our group. 

Wife and I each a bowl of chili. Excellent nice chunks of...",2020-09-04 20:26:55,HYG69csNcr9ely4qNqKztQ,Rich G.
,F3qpzJHn__xdGdKQw4aMGw,One Friday night I was feeling quite down and frustrated about covid and how much I wanted to go to a patio and comfortably have some tacos and a...,2020-07-05 18:36:09,DT2PxeODZdpr2T12Lw2eMA,Caroline P.
,XReTzHCly2d5nF1oT2apfw,"Great tacos! After getting smaller take out orders in the past, we just did a catering order for a party of 15. Super easy to order. Everyone loved the...",2020-06-22 05:26:04,wNZj-Z9feCVjV1h3e0B9kw,Michelle S.
,5YQ2JPbbXumZSYuOEF86Kw,"Great tacos and elotes! I always get their Tripe tacos and they always hit the spot. Located inside a market, Tacos El Kevin is a hidden gem. Aside from...",2020-09-11 19:54:32,91enMvaSK9ziah8X5TOZgA,Trina V.
,3R18104-nnjRJJhEgBq-bQ,"Wow, years later...

We ordered curbside pick up, which was super easy and fast. I called ahead and provided my credit card number. Just remember at pickup...",2020-08-11 13:14:29,swCPRXp5PyD5Oodf3bRXgw,Trish S.
,Mm_uKIR38-Ady-zRevOpEA,"Excellent restaurant but they use Bite Squad for delivery. This review is for Bite Squad.

BEWARE OF BITE SQUAD

We ordered                        $ 93.64...",2020-05-29 12:17:31,5y286i4TM_9_77h7p068mg,Susan M.
,Cu_viiFUlirZhm6Wc5y3gw,"It would be a long review so to get to the point first for people who need a quick recommendation: if you can eat spicy food, order the Nyonya Laska; don't...",2019-08-08 20:10:07,xbILv7wRL6_2g71yxRdV_A,Linh N.
,n4q3KJcZZk7l2Wah0t3eYw,Well I saw this location opened up in the neighborhood recently and it's weird because I used to live right by their NE location but never tried it because...,2020-10-11 20:05:16,OOXpkRgH5-sjGhEtuedJDw,Frankie C.
,_drMDiqIs4dS1mukIfFmpg,"Very happy to have this great option in the neighborhood. I've been hearing about Brasa for years, but never had it. We got the family pack (rotisserie...",2020-10-11 17:53:29,X9yohiKjVOK8k4UXHtPw8Q,Amy F.
,2SRAHVaGaofllwAYFlfeTg,I was really disappointed with this place since my sister recommended it to me. It just feels like an overpriced Boston Market. The chicken was dry and the...,2020-10-09 16:22:13,8VZ_Np2aHYqlJ4u0pUbnuA,T N.
,MkRYbWKSBeyKKCP7gkxTNg,"Fantastic authentic food that will leave you wanting more! I'm a picky eater and I loved this place!! It's my partner's favorite, and I'm really glad he...",2020-07-27 11:13:02,W1b8eMuYcYNXKziuYcOvxw,Stephanie L.
,xYdL8vNUB9Lgh6Rv0agLFg,I had to come to Himalayan after at least a dozen friends and colleagues recommended the restaurant to me as one of the places I HAD to try in the Twin...,2020-05-24 03:06:56,pFVESsMsoGWVzzX8ttM6wQ,Carrie L.
,T-1sE2-fnMMXBUKZdcL0VQ,My second time ordering under different circumstances and the food is still SOOO GOOD! You order online and submit your order once you get there park...,2020-04-20 10:31:31,u8CR3enHh6hUXa-dy3NM3Q,Genesis M.
,xQ7EGfmnOp5Ku1DAz5xjcw,"After a recommendation from a friend and reading numerous positive Yelp reviews, we decided to give this spot a try.  I love trying new authentic foods from...",2020-03-04 18:35:02,-68rYG6a5YtxGI0pCevZmQ,Nate M.
,QSAoL2uxuyBI0tDtqH2gUQ,"Authentic Mexican food in Minneapolis; it does exist!

One of the hardest parts about leaving California (besides the obvious being the weather) was the all...",2019-08-16 12:55:18,_jvzgfw0ZnV0s6MahYU3Cg,Bethany S.
,00kSefgnUSOXCySyz1CfHA,"My wife and I were on our weekend new restaurant trip and it led to North Minneapolis. It is still a diverse area, but the hipsters are moving in.

It is a...",2019-07-27 11:57:25,-uglef88WEwkI6UlAqwO0Q,Jason K.
,4zS8tDf1ytnjTpGYxXLcRw,"Really quick to-go place located in the skyway, along with a few seats available if you prefer to eat there. My go-tos every single time I went there are...",2020-01-24 13:04:11,ysuQLid_Rg1hhpXTgKGUPw,Candy T.
,uygdZtbNec161BvION8rWA,"My go-to lunch spot, even if I have through the rain or snow for a mile to get here. The food is lovely and the price is right, and you get massive...",2019-04-27 09:22:20,n85Vjt7zX5jEfPdmzlG6HQ,Paul N.
,R7Mu2D4aJ_BYxsrCJmJueg,"This is easily the best Asian place in downtown Minneapolis.  Everything is excellent.   If you like crispy pork belly, BBQ pork or roast duck this place is...",2020-01-07 10:07:31,nAQT8DGI4M_hMZbRcKAUHQ,Teresa M.
,bVI7LdzC9Dh7f158N8YKfA,100% hit the spot. I pull up to Lake Monster Brewing during a bike tour and was excited to see they had a food truck. But not just any food truck: Med Box...,2020-06-22 11:40:32,adPtwwX3-YK7wExixN21VQ,Ashley S.
,Inl7vSlOfv1_uaNqIOaVeA,"One of my top food trucks. These guys show up at my workplace in Eden Prairie a couple of times a month, and I try not to miss them. Their quality is great,...",2019-10-03 11:38:40,wdkx93pYaWwWpZfKiBDa3Q,Michael S.
,HWM7n1LYNJlzJtjzVdjLeg,"I don't frequently find 5-star food trucks. However, Med Box definitely is one! The portions are nice and big, which makes it priced really well. The food...",2019-12-22 12:18:53,tVyQSRKyZgkYlmt44TY9og,Ashley C.
,t_q-6cFyr5uFYITav0RB3A,One of the best cubanos I've had in a long time. Great selection of food and tap  beers.,2020-10-19 11:42:37,St_sOsmrF2dyQTCug1SirA,Christopher S.
,GfS7gjhKs3l_1PIdWepg0w,"On a warm weekday Buster's was a great lunch spot.  We sat outside and our server was attentive, and service was pretty fast.  Every meal at the table...",2019-07-16 22:00:29,dMwwIMqfQC3_hyXoRQCHMQ,Traci M.
,xNWdajzVnLrm7UCudqbQYA,"This was so good.  We got 4 things, only because Monday happened to be kids eat free day... so we took some on the plane with us and it was fine a few hours...",2018-07-03 14:57:53,A4kFtHbr2fSOLMNCCEzGLQ,Kelley S.
,5VwWT2Jj1yjExDrIEvbdbA,"Full Disclosure: I haven't had the chance to get a full meal here, yet, but I did get take out doughscuits after seeing some super tempting photos on insta!...",2020-09-12 20:50:26,bDm2qEbHAA9qq2u_FR9zBA,Aleah H.
,9iYHzhJMjBPdElfX3OsVsA,"After having an amazing and memorable meal at the St. Paul location, I couldn't have been more excited to cross the river and enjoy Minneapolis' Mucci....",2020-08-16 10:00:54,iMVFT-Uex2zTpzQ2FkwOFg,Alison K.
,NDXW449tMBos5eWec2ikIw,"Takeout is my new, hesitant, jam. We ordered a bunch of things for our shelter in place anniversary dinner. So glad I chose here! I had the Liz...",2020-05-07 20:02:23,i1W-YxdyBm3LNdGsSAwtXg,Suzanne N.
,RpgNO_Lmdb3wsidCQuxnKQ,Love supporting family owned businesses right in NE!  Thank you to Emily's for working so hard during the COVID-19 craziness to still bring delicious food...,2020-08-05 20:15:08,RWtzxCCIKxFQg9wIkhxSjg,Stacey D.
,v6mdXm_xdhTl3kIt59Au1g,Wow! I can't believe it took me this long to finally try this place. I'm definitely glad I stopped in. I ordered the Kafta kabob which was delicious. The...,2020-04-10 09:39:32,7K-gkPx7FDjNWEW7Nhu8og,Patrick S.
,YSqKIO5xEZtNLy7dpEAkVg,"Solid pick up service during Covid chaos. Ordered the 1/2 Lamb Kabob (came with rice and zucchini slices), cabbage rolls, tabbouli salad, hummus, greek...",2020-08-14 15:43:22,Up_u3iCmnPVx4OTW1yIbKA,Megan M.
,RNv2cbJDMAYiJyDgv-K7Vg,On FB I got word the truck was in the Menards lot in Hudson. Sunday was a beautiful day to get out of the cities for a drive. For $25 I got 2 huge stuffed...,2020-06-01 21:49:58,fbpjEkaALuGJo_dCYWPYRQ,Rhonda G.
,aF4qV5Iof9iBtmi1wtrxjA,"Tried iPierogi at Holidazzle in Loring Park last winter & everything we tried (pierogi, crepes, and gołąbki or stuffed cabbage) was absolutely delicious....",2020-07-06 16:15:11,AyQNIVnIT9YrZUeSwiGvnQ,Anna B.
,JLFT0GC_blSE0TEw08clCw,I decided to try iPierogi at the Aquatennial celebration. The huge line and the fact that the staff spoke to each other in Polish were encouraging...,2018-07-21 21:41:27,kbyxFChwMzukTasy9lRHTA,Kevin B.
,fFDE6tSVNYgLr7Vp6wT5tA,We stopped at Dumpling for a quick lunch. There wasn't any outdoor seating set up as it was a gray drizzly day so carry out only. We picked up our food and...,2020-09-12 14:05:02,Nrl5wm_UtAhsEtDSu6dCWA,Megan B.
,y3npMPNntUkmmsHXztPfyQ,Went here for happy hour with one of my friends. She had a glass of wine and I had a beer-happy hour drink specials were good! We also ordered the pork...,2020-02-26 10:35:24,BpgVN4ZDA6K2IbrHuu9XRQ,Abbie F.
,plG7_FLP9EE6dhx7JLJn6A,"We do like dumplings, so a seven-day-a-week dim sum and dumpling place seemed like a place we should check out. Dumpling is pretty much as advertised - many...",2019-06-17 20:35:31,W7Kz2IfXL6aVsFXnFWSwrg,Sue S.
,Rht66RxyXXGqC3GUbzkGvA,Mama Sheila's Soul Food is the most authentic soul food you will find in Minnesota. It is buffet style but you can order a la carte and carry out at the...,2020-03-18 08:33:30,t4RpZVNlfyPTMxwl-Xl3Ow,Koya S.
,9EJ8KruXEbQvJpxCY51RPQ,"I gotta say that their fried chicken, Mac & cheese and black eye peas was hella fire. Their fried chicken reminds me of my mother's chicken, whom I think...",2020-06-04 20:46:45,R6tn3MV1O_ODowQA4l8jag,Raymo L.
,Gn64te2svp4bQv_VtG7X2Q,Came here shortly after noon on Saturday for lunch. The spread was disappointing since I had looked up the menu prior to going and saw things on it like...,2020-03-04 21:12:50,AF81IKU-gG5Y8cbELf4xfQ,Jenny Y.
,5lDWdW6ljzsi2wW50Ce4nQ,"We decided to grab some dinner here before the MN Orch concert on Peavy Plaza and it was a good choice. 

Reservations were handled through Tock. This was a...",2020-08-19 18:17:39,bi_u2PGhqLnjzHftCESOtg,Lisa S.
,pUgUhqe7oQnm0cHe6VjPIg,"In a word, Monello was fine.  Not great, not awful.  I was certainly hoping for better but didn't leave dissatisfied.  The food and the service (and the...",2020-10-16 21:49:33,yxEZbIFnJXXeZiTHl7KldQ,Kevin K.
,_Gx3hlTXyUFSofQGLGLHqw,"My review is based on food alone and two separate visits. 

First visit was for Thanksgiving. They offered a 3-course meal which I really enjoyed. Also, for...",2019-12-07 14:33:04,7R4tlEYfNmGDslqcKtwhzA,Kimberly C.
,fLfXFE5dcmFF38q55HB4aQ,"So glad to support a black-owned business that has vegan options!  I tried both vegan ""wing"" options and the fries. Cauliflower wingz with papo bbq sauce -...",2020-10-17 20:01:02,NlcS-egi5ybip96coxmqtQ,Jaysa J.
,lr8ZZeT8zzVH9CPX1K1_zA,"A friend and I tried the MPLS Mambo sauce, King Kunta Coffee Rub, and the Triple OG sauce on regular bone-in wings. We also got a side of sweet potato...",2020-10-02 09:58:21,L5cpe_G5WeJzQmSBdOuCZA,Shannon G.
,aqtSp6rorwAhVittB_SQMQ,Tried for the first time tonight. I got the vegan vingz half with mpls mambo and half with thug passion and both were delicious! The thug passion was my...,2020-10-16 17:58:43,Vq5BBMdKrJWynDqEa3ToXQ,Erin B.
,1eyexggTM01IlkVb_Wq-lA,"We love coming in for breakfast, touring all the local artisan's spaces in the building, and the amazing quality of far fresh and locally produced...",2020-07-24 14:14:33,nbx6xQHinz6rrucw_Wm43w,Bob J.
,wdUQEnl5ZmsoZ5N6JHUVRA,"Locally sourced ingredients and a lovely neighborhood-y feel. The prices are somewhat high, but the food is incredible and certainly worth the price. Always...",2020-04-12 12:49:19,8ABPCrMfGnq5SLWfn_VBEQ,Sharon L.
,LyuLyMv78W94JHURdp0Okg,"Great brunch spot! All the ingredients are made right in the Food Building, so it's of great quality and always fresh! They have a bakery inside as well...",2020-02-16 16:32:05,RilbBv6lo1pZxyOPPaK0Ng,Halee P.
,kumjgq1jLTRHuzcqq7PF3g,"Brim has quickly become my go-to spot in Uptown for lunch, a smoothie, or drinks by the lake. Their menu is full of fun and interesting options, as well as...",2020-08-10 17:34:44,9uVWqCqrRvEMntllqj8tBQ,Lexy I.
,IVZj7BfSYa_G4ziiPyCr4Q,Soooo glad I came!! Cannot rave enough. The atmosphere was amazing; I've been looking for something like this in Uptown for a while now. We found this place...,2019-10-17 21:26:04,YXfOQRCl9wEJaWxilSR0tg,Gabi S.
,iWydrysWNSsmDLY4UTb_6w,"Brim is good, quality, healthy food with a view during the day and perhaps even more so during the summer. Located kitty corner across from Lake Calhoun...",2020-01-30 06:56:46,sDnrfHcF4Vhr6d1HjiBGYw,Kevin E.
,M3ytOJx2dABdjFWfuy44tg,"Call this discovery a #covidsilverlining!

This is our second week in a row ordering delivery from this gem of a spot in The Quarry and my husband and I...",2020-07-22 18:36:07,pxDApO5k7vSQT_W75gFh2Q,Codi W.
,Jx1kNHS8Bg54e9BS5nwmhA,I saw this restaurant on Yelp and was in the mood for Mexican so I ordered take out through the app and headed over. I was pleased to see how the owners...,2020-05-14 19:43:27,fhSooeQ9eCE-2qnJI_OtrQ,Sean C.
,DHvgI4OAPNCPCAuCYWD_PA,My husband and I LOVE this place! Everything we have tried has been so tasty. The meat & veggie options are delicious. We have only had takeout and it has...,2020-06-10 08:12:35,sN4Pq8RQE2ei8ElqvOe2PA,Leandra H.
,bqS23Qe7mAH1qvRIjj-HrQ,It was delicious. First time trying it and would definitely come back. Scallops were cooked perfectly and 4 jumbo shrimp were also cooked well. It has the...,2020-10-01 17:08:00,DTuol2wiHq-6c8spNFZwqg,Jacky R.
,EZEiVaexQBYvpiR3SAmpUg,"Other than the prices there couldn't be anything better about Lat14.  We started off with the Snow Crab Wontons, which were probably the best wontons I've...",2020-08-31 19:17:25,-68rYG6a5YtxGI0pCevZmQ,Nate M.
,eH_Fo6MZUItHyZlawRDX2w,"This was my second time at Lat14, first time in the COVID-era, and WOW it is so freaking good. Probably my favorite Asian restaurant in the Twin Cities...",2020-07-30 17:27:22,AEk8PO-k4o7lDjSeYWmVFA,Alicia L.
,46RbsLytfroTAfkfBF3diw,"We had the short rib stew and it was superb! A delicate beef broth with carrots, potatoes and short ribs cooked to perfection with mustard seed, lightly...",2020-09-27 16:07:00,_KTJ1Et48VHCgHq70B9lyQ,Lisa E.
,fVQ7yXkgJAzoA3atjIYGYQ,"Found this on Yelp, went with coworkers. None of us knew a restaurant is there. First time at the American Swedish Institute. The restaurant is in the...",2018-05-10 11:47:23,lokN0g3uh37tgNyQ2I7qJA,Kevin M.
,de53x28IkLXwL2NAfnZOUw,A hidden gem of a place you don't want to miss if you are a foodie and come to Minneapolis. All the food items are made on the premise including 3 types of...,2019-06-25 14:22:55,aE7NBRMW3k3Voi0Kb8U5Fg,Michelle F.
,9JuvVgdHtBIEs-NP1qv8zg,"What a cool little place with sidewalk seating, friendly staff, and from what I experienced excellent beer. 

I ordered the cask Oktoberfest. I was really...",2019-09-24 10:18:11,a4hG5tcg9XYD0FJhi7w8jA,Jeff G.
,ri1APrlMO_dh-Qp99Wg_oA,"I happened to be in town over the Holiday near this joint when I really had a taste for a cold brew.   The front looked cozy, and there was a young couple...",2020-07-05 11:24:04,xpZ8G3yhkIwSSl1rDN2G1g,R. D.
,dpa8GpzbyK_9GB7DFaB92w,"Casual little spot for late night bites and beer. My date and I stopped in after an after an evening airport pickup to grab a quick pint, dinner, and catch...",2020-02-29 21:59:32,ES9iOw3bysnt7kd_kzUMXg,Cassie M.
,1MGxuy6b37Rg43UjtxCKpw,"Walk up reservations only, covid precautions, sat on counter over looking st Anthony main. Great view, QR code menu, ordered frozen rose, burger with gluten...",2020-07-28 09:30:42,fSKwyNWAZN-VmnlobawqBA,B S.
,TzhrDiSNdXBNPTIlQuYaGA,Came here with my boyfriend because we were really craving a burger. The burgers looked really well on yelp but there was something completely odd about...,2019-12-01 13:37:53,lMkFEp2J6g1IWUOfRrcrAw,Catherine B.
,LNp0FxVQrCtb8NNxnxJ4AA,"Stopped by the new St. Anthony Main joint on opening day for HH. I had to see what the bar offering a sub-$10 burger on the strip was all about! 

Service:...",2019-06-17 11:26:59,mmZfR-D8ie_tn1DDW8ttlg,Danno S.
,1hOopM_bh_li8_FYYxKI-g,"I've been to both this one and the one on Nicollet. Both are delicious!

The noodles are soft and still chewy, the broth is always so hot and flavorful....",2020-03-14 23:00:57,LY1BH8guOxJ9XUwjfKKslw,Jaylynn R.
,aLy1g7mvTJAiZSjh8zwT3g,"I live pretty close to the Ramen Kazama on Nicollet, but this location on Como is my favorite. It's smaller, and occasionally less busy than the other one...",2019-10-16 05:46:27,-pNkl-AqkZajLq2kpXEIkg,Anita T.
,SsFy2jULI4prut_pEtF-2w,Ramen Kazama is definitely in my top 2 favorite ramens in Minneapolis! The interior is pretty small but cute and there was no wait when we went on a...,2019-09-01 16:30:10,vRP9nQkYTeNioDjtxZlVhg,Marie H.
,ktRvshgMTgAI7hm1FPLxdw,"World Street Kitchen is home to my favorite hummus EVER. I can't recommend their Turk hummus enough. The spices, oil, and roasted chickpeas all make it...",2020-03-22 09:09:08,bDm2qEbHAA9qq2u_FR9zBA,Aleah H.
,LXznDtNCJBJi5T0rta1FmQ,Picked up to go from here to support local businesses during the covid-19 shutdown. Both the Korean BBQ burrito and rice bowls were delicious. Highly recommend,2020-03-20 17:37:20,GI8z3W-6xZ5RlC7mujZ3TQ,Nick W.
,1kvcNM1JlP2Ju6umsXEN6A,"Oh. My. Gosh. This food is amazing. My husband and I eat here all time and it is always amazing.

There was even one time when they were closing sooner than...",2020-08-25 14:09:27,uxQhPhf0ijFUfglLdo_9NQ,Caleb C.
,cdf2xsL9DRO8LHJzvJiBdQ,"COVID UPDATE: Cave Vin is open this Monday, Tuesday, Friday, and Saturday (3/30, 3/31, 4/2, 4/3) for pickup between 5:00-7:00pm. Menu options found at...",2020-03-29 18:43:59,eQD7yGtcIMe62PTXM-YkeQ,Madelon D.
,rkSoJl8QvagaW5jTqgqrcQ,Great French food served in a comfortable way.  We first went to Cave Vin after a trip to France.  It did not disappoint.  Great options at fair prices in a...,2020-07-26 08:03:53,1nVzQeBiKZADZEk09_Jk8w,Dan R.
,XrCaOLo0X32otEP20BXD6w,"Wow. This, after one meal, became one of my favorite restaurants in Minneapolis!! Cute, date night ambiance with eclectic pieces of artwork. Parking is...",2019-08-01 13:51:27,tLP6xSVkTz4T8nTAMt9PaQ,Franny C.
,3EOsfqpknevpeg3ijfZxWQ,"It took me far too long to check out the Gnocchi Me stand at the NE Farmers Market, but I'm glad I finally did because... gnocchi breakfast hash.

The short...",2013-07-08 09:28:35,ICwMfseYkrB0ZEK8tDUOHw,Annie D.
,Na3eJJ1QXDQ6ww7I6poF4w,"Good job! Making gnocchi is not as easy as it seems. Too little flour and they are super soft, difficult to handle and almost impossible to sautee in the...",2012-10-10 09:37:24,R-zH-BH_4Az7pPtlE31Z8Q,Paola M.
,qSzXZnStSkOJSL_mqhQ57A,The Watermelon Gazpacho was phenomenal - literally the most refreshing soup I've ever had. The staff is nice and they make the food in front of you - all...,2013-08-24 15:11:46,PMXZok9KoanEmSZ6EourjA,Laleh A.
,KVgrfMxeBY4tLwvGjMg0ig,They have amazing soon doo bu soup and spicy pork bulgogi!!! It was the best soon doo bu soup I have ever had in my life....no joke...!! Better soon doo bu...,2020-09-29 08:57:18,8vcady8Eg8PQa-7dhl9T4A,Scarlett A.
,VnB8RWbvikxb2Z25wP8yog,This place is so cute on the inside...it seems like a mom and pop duo doing everything which is so respectable. I enjoyed the silken tofu stew with...,2020-10-01 06:54:51,Dl8UzehqTZNMfuGksnvoRQ,Emily Z.
,lyikTeb7bTNiScRedFJW_Q,"After a series of disappointing food experiences in Minneapolis, my expectations were finally met by Kimchi Tofu House. The value you get at this restaurant...",2020-09-04 18:31:33,HMtbTl-7a0Lp6sRWzDZ9dg,Allen H.
,RS4u-OPuZA4JdeQLXfkcCw,"COVID-19 all-inclusive experience review! Betty Danger's is now offering tickets for 90 minute sessions on their patio including unlimited food, drink,...",2020-06-17 15:56:37,GGdnMcaGNcmWrTVJmTcH4Q,Alice M.
,4UwbyxDfe3nONfUOuXz58Q,"Five out of the five times I've tried going here, the host promptly says they are ""slow"" and closing the kitchen early. I've never come in past 6:30 pm and...",2020-04-22 16:55:08,ZQvEEgeaNWiHj1wPLjnF1w,Sathington W.
,UhV5Yd9LTJqLd0YXqtMmWg,"Meh. Came here after a fantastic night at psycho Suzi's. Expected a quirky cocktail bar, got a bachelorette party stop over. In Covid, we give a lot of...",2020-07-25 20:40:59,vlx1Vn0txmphKLtpK3L52w,Emily L.
,b8ZEQ7mifMcY4qyE-UuJ_Q,Delicious and authentic Brazilian cuisine. The picanha is my favorite. They are also providing efficient service during COVID-19,2020-04-26 10:44:22,fbD7_sKcqzaQIqBlf2uEOw,Michael D.
,SD7iiOc0lP7a19ACeZV5hg,Great food.   The staff is very friendly.  Excellent use of spice.   If you're looking for a place with some new flavors and great atmosphere I would recommend.,2020-09-11 17:18:25,d6LBD18PaDG913DmtNQVfg,David W.
,4BHZityhUDQtTOxkQkSTNA,I love this place. This last time I was a little disappointed with the amount of food I got. I had a to go order for dinner that included an order of...,2019-10-11 10:25:28,jFEPBBdK_mfuWhvHE_DVwQ,Marea L.
,ALh59j8Pu08t8SsDC4InEw,Taco Libre street tacos are terrific. The ingredients are fresh and the tacos are super tasty.  They are made to order and stuffed full. The service staff...,2020-07-26 07:15:48,ynyjq47VUHr7yVYXq4e4iQ,Bob P.
,gFTzN79QrxSJy4SDAU0vDg,I've been staying in the nearby hotel and so this has been pretty much all I've been eating for the past week and their food is AMAZING. Right now they're...,2020-07-23 15:58:58,IlO4R8THaR5q_BITqXGtNg,Mylène V.
,wEbZXn9GTaG8Eg0vnFvBvw,Love this place! Pick up is so easy and food is always hot and portions are generous!,2020-07-12 11:05:43,Qq0LVAxC3zJxksp0vztz4g,Lala S.
,2xzxdty8gDw2R_KUs-uh7g,"By far the best fish and chips in the metro, and I have tried a lot of places (including Anchor).  The batter is perfect and the fish is fresh and silky.  I...",2020-09-19 13:54:35,2GO5c31D_BcXiLVeOhLmFQ,Mo S.
,lCCwAYRvkanzNVUNKrC6vg,"Great food, questionably run operations. Still worth it most of the time. Not quite sure about the backstory, but really needs some managerial oversight and...",2020-04-10 16:54:52,iLaV1QBhblW2niAn8c23Og,Guy C.
,u7XJWxi6z8Rw8LuqOwcNhQ,Wow this now my go to for excellent fish n chips without having to travel across town for a questionable comparison. Right up there with the best in most...,2020-10-11 18:03:24,BECa1cML2FEZ59m188bN6g,PJ F.
,1MUynfm8qRn6-r-lWxQlEQ,"Really really good food! We had the chicken in garlic sauce (requested to be spicy but still wasn't spicy enough), beef with broccoli, pot stickers (more of...",2020-09-21 19:25:36,JG71EjVS-Vars7ZssZsoew,Lily B.
,7udR6LAttaCC1AbfD4iEbQ,The shrimp balls were good. Didn't like the thick starched gravy. Would try out more of other signature dishes some other time.,2020-10-15 15:25:46,vcEXTaF5808mjVUKBfE_Sw,Green G.
,EBajIJ1T00dLr2VHidgSWA,kung pao chicken lunch combo. Mild for spicy addicts. Fried rice is better compared to the other Chinese place next door. Better priced as well,2020-09-17 12:16:11,QwCNhTh56pty2wyfrer-SQ,Sungmin P.
,313qHhrSXvCDas7ciB5ZKg,I'm glad we have a place for Nashville hot chicken in MN. The fries were well seasoned. I would have loved if they had a little bit of crispiness but they...,2020-10-04 13:20:27,S9VYcFNU_YR0JQbwmmdZPA,Sarah A.
,sECwHB5QaqZNlre_-4dlfw,"Wow! These sandwiches are huge, hot and spicy.  Not greasy or slathered in sauce. A few pickles and a small mound of coleslaw to balance the heat. While I...",2020-10-08 10:13:08,pTNcDnsNvEu9lFZbJmqw_g,Troy J.
,_UshMl9wMrlWWHdfov_t_A,"Seriously some of the best chicken I've ever had.
Wife and I went,  a bit busy but understandable. She got the MN Nice fingers, no spice, very delicious. I...",2020-10-03 22:19:22,9iwmeCOxfivt0-IFlWR_Zg,Don O.
,W1FD6rWXj1fzGFvlbsOHRA,"This store is so cute! It's located on the corner of a busy street, and has all the Scandinavian goods and food you never knew you wanted. I wish I could...",2020-05-04 14:22:50,p9vAOd-h58DhUBgIVwSqKg,Tricia B.
,p1JajjgeKsNz6S5mzuidpw,I've just ordered from Ingebretsen's for the second time in a few years.  I live in Northern California with my family. We returned from a winter visit to...,2019-12-05 12:59:26,tRMMRfpbMnkJEV__QmpK7g,Juliana C.
,EpnpD6ImtfMxkjBKcxeW3Q,Good source for hard to find Nordic items.  It gets extremely crowded during the Christmas season when it's everyone's go-to place for Lutefisk and other...,2020-05-22 16:35:57,NwITkvNItIpKCXBGLSmi8Q,Bradley K.
,N3C3P1Q32KbKKHA5u-ho8A,So so good! It was our first time to Midway Market since COVID and the unrest and it's good to see most of the shops up and running. We ordered the Moroccan...,2020-07-25 16:40:27,k0PzACql_A11rp6uGEBIcg,Emma W.
,JmIirKrSk37dTfE2nFnvbQ,I don't give a lot of five star reviews - especially to food court stalls.   Moroccan Flavors stands out even among the interesting offerings at Midtown...,2020-02-17 08:22:32,8fuigXbDDCE0JIDIpRG5Lg,Joshua N.
,KmP10RATs03EEOg1GyjKGw,The best most authentic moroccan foods in Minnesota! Highly recommend!,2020-10-13 09:25:34,DgYCa4WcUD9GzXw63Jd8XQ,Mike A.
,Z4c3kTB_O7fmt78DSFCGKg,Incredible Indian food and great service! We celebrated our daughter's birthday with carry out due to the virus. She was home from NYC and loves Indian...,2020-03-31 19:25:23,wiAvk6LmszPqyptIPtDPTg,Elena Brito S.
,srpeHZzvl3OEZp86ToKv2A,Last night's dinner was as good as the first time we were here. We decided to try different things on the menu this time.  We had the pappad basket for...,2020-10-11 05:51:23,WPAcekR6xDHm4viK42HWww,Kripa M.
,qngNIAN1mjrzjqb4YAQ1Pw,"After months of having this place on my list, I finally got the chance to try it on a date night this weekend! As a south Asian myself, I was excited to try...",2020-07-26 18:24:38,059xgvcOy8-_AWnUcjYCfw,Mariam R.
,sz0rdIphxgBO2oqm3NEJMw,"Ordered takeout twice and loved the pizzas. They stand up well to takeout, unlike some other wood fired pizza places. Also ordered the starter dips and they...",2020-10-15 19:38:10,YuvuDc_LMwRueofZgCANvA,Sarah P.
