rating,review,timestamp,restaurant_id,user_name,user_id
4,"Ordered for the second time from here. Very impressed, delivery food can be meh...but the brisket was outstanding, not dry and it had great flavor. The...",2020-05-01 18:48:18,eaqw1MjP0Jj_KBaJFJPI_w,Deb J.,S0WIcvzhBAmM5YxR3wmf-g
5,"I just tried Northeast Social's new delivery service! They did a great job, the food and service are great. I have been craving steak and now I am happy.",2020-03-18 17:59:25,wBYL2QIbQeUfWN5ZSRWf6Q,Sudha R.,eJknh5tVMIPhpK9aSiw6wQ
3,This was our first time eating here and got the BBQ meal for 2 delivered.  Getting BBQ delivery is not ideal so expectations should be lowered a little bit....,2020-05-06 06:53:36,keN7JoSVUCQKHU2s8drASw,Nate M.,-68rYG6a5YtxGI0pCevZmQ
5,"I met an old friend for dinner here the other night and as usual it was absolutely amazing. We decided to split a steak as they are quite large, and have...",2020-09-23 07:59:56,h_txA2QghGQ121V7Jz1Wsg,Carrie J.,rtSGLuAX24yG_B0XwKigOA
4,"When you are walking to your table this place screams elegant steakhouse. High ceilings, old decor, dim lights; it's somewhere my grandparents or parents...",2020-08-11 06:30:12,vfO3I3fY3-TQp6-QL-Wjcg,Luke G.,I7hwaTqbSoFGyczjmXDHmQ
5,Service was excellent!  Food was very good except for the hot fudge sundae. Fudge wasn't hot!  Steak and filet were top notch and cooked to...,2020-10-10 17:11:18,njDbHmvTYEjkuuIBtpEOcA,Eric R.,UbplFZiUXfGLprUXhQjYEw
5,"I ordered Pimento delivery before George Floyd's murder...

I am so amazed and proud of these owners! Helping local business and local people, fundraising...",2020-06-11 20:06:40,BTM320WGfPi31UiKTEsJqg,Aimee S.,99ghABu5t9D7jdXgAGoRvA
5,"Ordered takeout from here for the first time recently and loved it. In the age of curbside pickup, takeout in general has been (understandably) very hit or...",2020-10-15 13:17:36,yCv40-aMyKIs53ofm3U1HQ,Jordan C.,dRujocUeNuzSnRd6NNdcSg
5,"Pandemic or not, I'm always craving some Jamaican grub from Pimento. Thankfully, they're still offering takeout and delivery during COVID-19. I was able to...",2020-04-10 10:27:26,aFCYQJ_G50m1nZaCcQ7Bow,Kara D.,hcJzh-FFDEfYKGpyM0TpZA
5,"Animales has arguably become my favorite spot for BBQ in the Twin Cities, which is quite impressive given the fact that they're slinging this smoky goodness...",2020-10-14 08:49:15,sIOKjDHegGwzFgfJZI3cBg,Chris M.,Cu9HRGNj7EJH3bTA8xSwYQ
5,"I will never be the same after eating Animales. 

I know that sounds dramatic, but my boyfriend genuinely wanted to go back and inform them that they had...",2020-10-18 15:59:24,AVFSHiQ9J4uHYUEGVUMlqw,Aleah H.,bDm2qEbHAA9qq2u_FR9zBA
5,"OMG YOU NEED TO EAT HERE.  That is all.
..
..
..
Okay, some of you might want to know more, so here it is.

First, it is a food trailer and is parked across...",2020-08-26 09:25:03,JTrO0syAUZrg6WXXmsFj6Q,William C.,QOcG8bEIlA5V7Kwa0kzLMA
5,Yesterday we picked up Crafty Crab for dinner and it was excellent. I recommend you visit this restaurant if you enjoy seafood with a Southern flare. Crafty...,2020-07-19 19:10:26,UZjT0_GK9S-xM-uEdNjcPg,Sunshine C.,i1dh3kxD1QMSHa7kg9vCGw
4,"I was looking for something different and we love seafood, so thought we'd try it. Ordered the seafood boil with crab and shrimp, and a side of hush...",2020-08-06 11:39:48,0fXNT_eiMdJqXkUr03FJ8w,Marilyn B.,uYOqJq_djRiCJFIYquDQRw
4,"Service wasn't great but the food was awesome! The salad dressing is bottled and terrible so stick to the seafood boil, other seafood or wings. Take it to...",2020-10-17 00:07:31,h-wTt0kJ5KM69wJDFuif6w,Sandra W.,-rFmDHwYREuQ5Xx7xzsbEA
5,"Wonderful wonderful wonderful experience!!! From the founding fathers of sushi fix in wayzata, to a prime spot right in the heart of the north loop. We were...",2020-08-12 21:14:26,hiMNK3iS_vc0HoEpb4Z-7Q,Theresa K.,CLia1m1jAbTyU9MIU02rKw
5,"First Order in the books from Billy Sushi and we are ready to open our arms to it! 

Spicy tuna roll - ordered 2 of them: this was my favorite roll, so...",2020-05-13 18:09:32,8M7WY0VWoyHqkASdr3EwHA,Sarah N.,TvLLQubs9_EmsbMVfuPinQ
5,"We absolutely LOVE Billy Sushi! We order it about once a week. We would love to eat in the restaurant, alas two toddlers during a global pandemic...takeout...",2020-08-29 15:56:30,VsTa2FBMuB92lW0lRoZY2g,Jessica B.,P-aAbD_gZlCnTE1nNN7RIw
5,"We love stopping by here on our weekly happy hour  bike rides, they have a great simple and clean burger that is a perfect way to start off a nice evening....",2020-09-22 07:34:59,-zT5lDiR-fSJOvjgTtu1aw,Jennifer K.,6ScP779VKa-yjTyP9CByMA
4,"Review is for the Savage Lake & Irving pop-up restaurant  

Pros: brussel sprouts were AMAZING and wings were good. They were able to put sauce on the side....",2020-06-21 16:22:44,hvHYUWeJjRTZ3rIUDRUBaQ,Katharine C.,rtFSetR8rFTk3FFNizyDVA
4,"I have to admit, that's a damn good chicken sandwich, and hefty to boot. But here's some questions - If the McDonald's chicken sandwich is $1 and Lake &...",2020-05-11 19:09:02,pxXOAtOgGgLzb10nABd7Fw,John C.,qeh5wsM28-0LtxCzG_V9VQ
5,"With all that's been going on, I wanted to participate in the #LoveLettersToLocal campaign to support one of my favorite restaurants that have been holding...",2020-05-11 11:24:18,PxleOxtgUcrPmvhfJv7x7Q,Kara D.,hcJzh-FFDEfYKGpyM0TpZA
5,I've only been to PinKU a handful times but every single visit were solid experiences. The quality of the food - presentation and taste - has consistently...,2020-05-22 09:56:15,iGMA8v2UT6QcJdJrZeTlaw,Nawang M.,DRfpEyFrTBRFQjEivBCC_A
5,"I ordered PinKU for pick-up during the stay at home order. For two, we got salmon rice cake, salmon hand roll, tuna poke, and gyoza. All of the food was...",2020-04-04 09:50:09,tS_hbMCFc5g17ykbHotXRw,Aleah H.,bDm2qEbHAA9qq2u_FR9zBA
4,My girlfriend and I went here over Labor Day weekend. Great spot to take an out of towner after checking out Minnehaha Falls. No reservations so it took us...,2020-09-18 12:15:38,F6ImIkHXyc1ou2Ka8To3Zg,Wes B.,X9LMehjM4BlGbE-AAuJDoA
4,What a cool spot!! Earlier in the summer I was on a long bike ride with a big group of family and little did I know we'd be having a really great seafood...,2020-09-18 07:21:06,mIPEIm7sOpHZIiWygaxQkw,Katarina L.,AIUh6T4TwHHSySN0lrHizg
4,"Love this spot, right near Minnehaha falls. I appreciated that they asked for contact information for COVID-19 tracing in the case that something arose....",2020-08-31 19:13:33,kjlaiJuYOt4DBGcOcmOOPA,Shayna T.,H7M36_WHjRN818SXBV3gzA
5,"Friendliest, tastiest little spot on Eat Street! Love that they have two concepts in the same space - Zettas sandwiches and Yeah Yeah Taco - so that I could...",2020-08-07 12:08:29,bc3U-UK-D4AFsSfbsQ7NgA,Catherine P.,6FkTEEXn_men1pU0npwDqQ
5,What an incredibly unique take on a sandwich. It's kind of like a low carb calzone with a mix of sandwich and pizza ingredients. I had the sandwich with...,2020-03-14 10:27:24,lCiN1oG77EhtAnGelvYb0A,Gita B.,1ru_YMhmSS8izmK6rVH9iQ
5,As someone who doesn't really eat sandwiches on the daily or ricotta for that matter. Zettas is life AND game changing! Who knew just combining the simple...,2020-02-12 09:57:18,d_BfRGa5FBgmJURNKLYHYA,Anita T.,-pNkl-AqkZajLq2kpXEIkg
5,So I tried the Gyu - kaku location in Washington a year ago and it was good! I had a good experience. I tried the new Minneapolis location this past weekend...,2020-10-11 14:34:51,kAUSsKhAvVra31hc5sgBrA,Mary L.,YSg9v2vmhoEwkdn0JxeBTQ
5,Gyu-Kaku did not disappoint. This is the second location I visited (other one being in MA). I love everything about the restaurant...from the service to the...,2020-09-07 06:29:34,5b7ZUzsKBe-m6-DzBFYrSw,Jenny L.,o9eFSnUYHOis8yUelZZKIw
5,"I am so happy we finally have a Gyu-Kaku in Minnesota! Went in within the first 2 weeks of opening and they did great! Service was amazing, check in process...",2020-10-02 08:57:24,CeljPON4z8qlCLkuTsom7w,Cecilia L.,Ch_Wi3l0G4kxLYzDxrVoJA
