,BusinessName,X,Y,FullAddress,City,ZipCode,Neighborhood,Latitude,Longitude
54888,SPRING HOUSE MINISTRY CENTER,-93.2871047172225,44.95227532271029,610 28TH ST W,Minneapolis,55408.0,Whittier,44.95228,-93.2871
54868,TORI RAMEN,-93.3089379926236,45.0352330512562,2201 44TH AVE N,Minneapolis,55412.0,Victory,45.03523,-93.30894
54908,38TH ST DAIRY QUEEN,-93.255819827441,44.934295041817705,3747 13TH AVE S,Minneapolis,55407.0,Powderhorn Park,44.9343,-93.25582
54933,KATAR RIVER RESTAURANT & BAKERY,-93.23521413311329,44.952534152203995,2751 MINNEHAHA AVE,Minneapolis,55406.0,Longfellow,44.952529999999996,-93.23521
55055,HOLIDAY STATIONSTORE #407,-93.247757832245,44.938011575091,3550 CEDAR AVE S,Minneapolis,55407.0,Powderhorn Park,44.93801,-93.24776
54915,D'AMICO CATERING AT THE ATRIUM,-93.28917474465759,44.9811923428409,275 MARKET ST #C25,Minneapolis,55405.0,Sumner - Glenwood,44.981190000000005,-93.28917
54855,CARIBOU COFFEE #1218,-93.22786677737021,45.005616750820295,1730 NEW BRIGHTON BLVD #102,Minneapolis,55413.0,Northeast Park,45.00562,-93.22787
55008,GOLDERN FINGERS,-93.2629639851652,44.9631528657536,1914 CHICAGO AVE,Minneapolis,55404.0,Ventura Village,44.96315,-93.26295999999999
54910,AKIS BREAD HAUS,-93.2478753579353,45.0135568981438,2506 CENTRAL AVE NE,Minneapolis,55418.0,Holland,45.01356,-93.24788000000001
54993,EL POLLO ASSADO,-93.26941896618321,44.947791727184,417 LAKE ST E #55,Minneapolis,55408.0,Central,44.947790000000005,-93.26942
54857,KURB SIDE ICE,-93.2801291130901,44.955221825108005,2608 BLAISDELL AVE,Minneapolis,55408.0,Whittier,44.955220000000004,-93.28013
54975,DAVES DOWNTOWN,-93.27186237117951,44.9736976442965,900 2ND AVE S #230,Minneapolis,55402.0,Downtown West,44.9737,-93.27186
55228,WHITE CASTLE #29,-93.2518270684297,44.9898847821136,608 CENTRAL AVE NE,Minneapolis,55414.0,Marcy Holmes,44.98988,-93.25183
54978,SARAH JANES BAKERY,-93.2367447572546,45.0202518642748,2853 JOHNSON ST NE,Minneapolis,55418.0,Audubon Park,45.02025,-93.23674
54672,TANGLETOWNS WISE ACRE EATERY,-93.2777715466107,44.9049477479787,5401 NICOLLET AVE,Minneapolis,55419.0,Tangletown,44.90495,-93.27776999999999
54773,LA MICHOACANA PINK ICE CREAM SHOP 1,-93.29786916010191,44.95095497507871,2829 HENNEPIN AVE,Minneapolis,55408.0,Lowry Hill East,44.95095,-93.29786999999999
56602,SHUANG HUR BBQ,-93.2783796018534,44.9534539519948,2710 NICOLLET AVE,Minneapolis,55408.0,Whittier,44.95345,-93.27838
54961,TRACY'S SALOON & EATERY,-93.24051376030171,44.96253502605639,2207 FRANKLIN AVE E,Minneapolis,55404.0,Seward,44.962540000000004,-93.24051
54943,CASPIAN BISTRO,-93.22218410315479,44.973173903298594,2418 UNIVERSITY AVE SE,Minneapolis,55414.0,Prospect Park - East River Road,44.97317,-93.22218000000001
54955,SPOON AND STABLE,-93.2696508968164,44.985313040014894,211 1ST ST N #150,Minneapolis,55401.0,North Loop,44.98531,-93.26965
54950,CHILI LIME,-93.2960843666341,44.9994021967743,1210 WEST BROADWAY,Minneapolis,55411.0,Jordan,44.9994,-93.29608
55007,HOT PLATE 2.0,-93.2528388597988,44.90862983812389,5204 BLOOMINGTON AVE,Minneapolis,55417.0,Hale,44.90863,-93.25284
54984,SEWARD COOP GROCERY & DELI,-93.23029259514999,44.9624041911483,2823 FRANKLIN AVE E,Minneapolis,55406.0,Seward,44.9624,-93.23029
55152,KAAH RESTAURANT,-93.26037147869629,44.959675553191204,912 24TH ST E,Minneapolis,55404.0,Ventura Village,44.95968,-93.26037
54765,SISTERS GRILL,-93.2821019383198,44.9496914520533,2910 PILLSBURY AVE #135B,Minneapolis,55408.0,Whittier,44.949690000000004,-93.2821
55034,BOB'S JAVA HUT,-93.2876335608202,44.9538865830583,2651 LYNDALE AVE S,Minneapolis,55408.0,Whittier,44.95389,-93.28763000000001
55035,BONA RESTAURANT,-93.22625802135879,44.973853014049396,815 WASHINGTON AVE SE,Minneapolis,55414.0,Prospect Park - East River Road,44.97385,-93.22626
55029,CAFE CAIRO,-93.2960843666341,44.9994021967743,1210 WEST BROADWAY,Minneapolis,55411.0,Jordan,44.9994,-93.29608
55166,TAQUERIA LOS OCAMPO,-93.2607634675536,44.9493082660126,920 LAKE ST E #152,Minneapolis,55407.0,Midtown Phillips,44.94931,-93.26076
55060,PSYCHO SUZI'S MOTOR LOUNGE,-93.272330571309,45.007515565035895,1900 MARSHALL ST NE,Minneapolis,55418.0,Bottineau,45.00752,-93.27233000000001
55052,GRUMPY'S BAR,-93.28465612265872,45.0016356767773,2200 4TH ST NE,Minneapolis,55418.0,Hawthorne,45.00164,-93.28466
55093,PAUL'S BOBBY & STEVE'S AUTO WORLD,-93.27778996566721,44.897611034024,5801 NICOLLET AVE,Minneapolis,55419.0,Windom,44.89761,-93.27779
55104,CARDIGAN DONUTS,-93.2729955150621,44.97799501597589,40 7TH ST S #207,Minneapolis,,Downtown West,44.978,-93.273
54887,THE BURGER PLACE,-93.2676175907136,44.9769024652067,220 6TH ST S #215,Minneapolis,55402.0,Downtown West,44.9769,-93.26762
55131,DAVANNI'S PIZZA & HOT HOAGIES,-93.2358676242449,44.965601578814294,2500 RIVERSIDE AVE,Minneapolis,55454.0,Cedar Riverside,44.9656,-93.23586999999999
55652,YOUNGBLOOD COFFEE,-93.2885161861295,44.9490358921597,2930 LYNDALE AVE S,Minneapolis,55408.0,Lowry Hill East,44.949040000000004,-93.28851999999999
55564,SOTAROL UPTOWN,-93.29663023240809,44.948846323793106,2935 GIRARD AVE S,Minneapolis,55408.0,Lowry Hill East,44.94885,-93.29663000000001
56227,STELLA'S FISH CAFE & PRESTIGE OYSTER BAR,-93.29725691331998,44.948669814228296,1400 LAKE ST W,Minneapolis,55408.0,Lowry Hill East,44.94867,-93.29726
55191,SAMS MARKET,-93.29365131831459,44.93930747402229,1101 35TH ST W,Minneapolis,55408.0,South Uptown,44.93931,-93.29365
55181,PHAM'S DELI,-93.2607634675536,44.9493082660126,920 LAKE ST E #153,Minneapolis,55407.0,Midtown Phillips,44.94931,-93.26076
55123,FRIENDSHIP CAFE,-93.26037147869629,44.959675553191204,912 24TH ST E #102,Minneapolis,55404.0,Ventura Village,44.95968,-93.26037
55173,LA COLONIA RESTAUTANT,-93.2468295599428,45.0100866512925,2205 CENTRAL AVE NE,Minneapolis,55418.0,Windom Park,45.010090000000005,-93.24683
55194,P. S. MEAT AND GAME,-93.2871249490793,44.96738800102629,510 GROVELAND AVE,Minneapolis,55403.0,Loring Park,44.96739,-93.28712
55214,BOGARTS DOUGHNUT CO,-93.29129234327681,44.93791841879111,904 36TH ST W,Minneapolis,55408.0,South Uptown,44.93792,-93.29129
55169,CARIBOU COFFEE #153,-93.32255550281158,44.9475887771447,3040 EXCELSIOR BLVD,Minneapolis,55416.0,West Calhoun,44.947590000000005,-93.32256
55213,C MCGEE'S DELI,-93.2814704541161,44.988749104947004,901 3RD ST N,Minneapolis,55401.0,North Loop,44.98875,-93.28147
55575,CAMDI RESTAURANTS,-93.2360169880255,44.9809688402234,1325 4TH ST SE,Minneapolis,55414.0,Marcy Holmes,44.98097,-93.23602
55225,SWEET RETREAT,-93.3286639012166,44.9121017366922,5013 FRANCE AVE S,Minneapolis,55410.0,Fulton,44.9121,-93.32866
55427,D P DOUGH,-93.234602987666,44.979012209146994,1501 UNIVERSITY AVE SE #130,Minneapolis,55414.0,University of Minnesota,44.979009999999995,-93.2346
55295,IT'S GREEK TO ME - TAVERNA E PAREA,-93.28728250998691,44.948655040754396,626 LAKE ST W,Minneapolis,55408.0,Whittier,44.94866,-93.28728000000001
55337,BREAD & PICKLE,-93.29749346219221,44.928236464783,4135 WEST LAKE HARRIET PKWY,Minneapolis,55409.0,East Harriet,44.92824,-93.29749
55330,MYKONOS COFFEE & GRILL,-93.2884721884435,45.0313630987299,4171 LYNDALE AVE N,Minneapolis,55412.0,Webber - Camden,45.03136,-93.28846999999999
55280,ANIMALES BARBECUE CO,-93.2459615349517,45.004381739009894,1517 CENTRAL AVE NE,Minneapolis,55413.0,Northeast Park,45.00438,-93.24596
55248,EASTSIDE EAT AND DRINK,-93.26364888858559,44.979414308752794,305 WASHINGTON AVE S,Minneapolis,55415.0,Downtown West,44.979409999999994,-93.26365
55296,XIN WONG,-93.2775888544347,44.9163008579799,4749 NICOLLET AVE,Minneapolis,55419.0,Tangletown,44.9163,-93.27759
55323,FAST EDDIES PIZZA,-93.2775888544347,44.9163008579799,4747 NICOLLET AVE,Minneapolis,55419.0,Tangletown,44.9163,-93.27759
55233,CARBONE'S PIZZERIA,-93.3274050938056,44.912725435768095,3722 50TH ST W,Minneapolis,55410.0,Fulton,44.912729999999996,-93.32741
55266,BEN & JERRY'S,-93.32255550281158,44.9475887771447,3070 EXCELSIOR BLVD,Minneapolis,55416.0,West Calhoun,44.947590000000005,-93.32256
55237,TARGET STORE  #T1095,-93.22952223230172,45.004645342855504,1650 NEW BRIGHTON BLVD,Minneapolis,55413.0,Northeast Park,45.00465,-93.22952
55250,KUNG FU TEA,-93.22482793576592,44.9739853429454,923 WASHINGTON AVE SE,Minneapolis,55414.0,Prospect Park - East River Road,44.97399,-93.22483000000001
55260,PIMENTO JAMAICAN KITCHEN,-93.2783918458908,44.95644116689321,2524 NICOLLET AVE,Minneapolis,55404.0,Whittier,44.95644,-93.27839
55304,MC DONALD'S,-93.2240002199782,44.9282375542509,4121 HIAWATHA AVE,Minneapolis,55406.0,Hiawatha,44.92824,-93.22399999999999
55317,FALAFEL KING,-93.3208342067597,44.9491316440658,3238 LAKE ST W,Minneapolis,55416.0,Cedar - Isles - Dean,44.94913,-93.32083
55234,DOMINOS PIZZA #1923,-93.3082949201528,44.894764867041594,5957 PENN AVE S,Minneapolis,55419.0,Armatage,44.89476,-93.30829
55314,COOKS OF CROCUS HILL,-93.2697205423021,44.9837719351042,208 1ST ST N,Minneapolis,55401.0,North Loop,44.98377,-93.26971999999999
55408,WILDE CAFE & SPIRITS,-93.2579672941452,44.9861264172759,65 MAIN ST SE,Minneapolis,55414.0,Nicollet Island - East Bank,44.986129999999996,-93.25797
55368,NEW-MART,-93.2664686849911,44.97861789406161,331 2ND AVE S #200,Minneapolis,55401.0,Downtown West,44.97862,-93.26647
55683,KBOP KOREAN BISTRO,-93.23703707174299,44.981895540901206,425 13TH AVE SE,Minneapolis,55414.0,Marcy Holmes,44.9819,-93.23704000000001
55354,JIMMIE'S OLD SOUTHERN BBQ SMOKEHOUSE LLC,-93.32873743640741,44.921115041881,4501 FRANCE AVE S,Minneapolis,55410.0,Linden Hills,44.92112,-93.32874
55375,THE HERBIVOROUS BUTCHER,-93.2537403820685,44.990482133867104,507 1ST AVE NE,Minneapolis,55413.0,Nicollet Island - East Bank,44.99048,-93.25374000000001
55367,ORALE MEXICAN EATS,-93.27773080891079,44.903629326011604,5447 NICOLLET AVE,Minneapolis,55419.0,Windom,44.90363,-93.27773
55361,PANCHO VILLA'S RESTAURANT,-93.2774690703798,44.956026006747706,2539 NICOLLET AVE,Minneapolis,55404.0,Whittier,44.95603,-93.27747
55403,NYES BAR,-93.258029828567,44.987107142732,112 HENNEPIN AVE E,Minneapolis,55414.0,Nicollet Island - East Bank,44.987109999999994,-93.25803
55420,FIVE GUYS BURGERS & FRIES,-93.29398545207451,44.9598585150781,2300 HENNEPIN AVE,Minneapolis,55405.0,East Isles,44.95986,-93.29399000000001
55446,TACOCAT,-93.2607634675536,44.9493082660126,920 LAKE ST E #118,Minneapolis,55407.0,Midtown Phillips,44.94931,-93.26076
55440,ROGER'S MARKET,-93.30614842273079,44.9804651299417,2007 GLENWOOD AVE,Minneapolis,55405.0,Harrison,44.980470000000004,-93.30615
56058,SIKORAS POLISH MARKET & DELI,-93.2571949810544,45.00503243002629,1625 WASHINGTON ST NE,Minneapolis,55413.0,Logan Park,45.00503,-93.25719000000001
55422,JAKEENOS TRATTORIA,-93.2607634675536,44.9493082660126,920 LAKE ST E #113,Minneapolis,55407.0,Midtown Phillips,44.94931,-93.26076
55413,MOROCCAN FLAVORS,-93.2607634675536,44.9493082660126,920 LAKE ST E #126,Minneapolis,55407.0,Midtown Phillips,44.94931,-93.26076
55395,POPOL VUH,-93.25157644026208,45.00275964004229,1414 QUINCY ST NE,Minneapolis,55413.0,Logan Park,45.002759999999995,-93.25158
55417,OLIVE & LAMB EATERY,-93.221875053951,44.9732153259502,2424 UNIVERSITY AVE NE,Minneapolis,55418.0,Prospect Park - East River Road,44.97322,-93.22188
55396,EL JEFE REDEFINING MEXICAN CUISINE,-93.2876087906745,44.906155031824,5309 LYNDALE AVE S,Minneapolis,55419.0,Tangletown,44.90616,-93.28761
55388,SNEAKY PETE'S BAR & GRILL,-93.2727633616466,44.9801170711144,14 5TH ST N,Minneapolis,55401.0,Downtown West,44.98012,-93.27275999999999
55416,KCM EGGROLLS,-93.2960843666341,44.9994021967743,1210 WEST BROADWAY,Minneapolis,55411.0,Jordan,44.9994,-93.29608
56298,DREAMGIRLS,-93.2727633616466,44.9801170711144,12 5TH ST N,Minneapolis,55401.0,Downtown West,44.98012,-93.27275999999999
55499,RUSTICA BAKERY,-93.3208342067597,44.9491316440658,3220 LAKE ST W,Minneapolis,55416.0,Cedar - Isles - Dean,44.94913,-93.32083
55492,RESTAURANT LEVAIN-PIZZA BIGA,-93.26302903666651,44.9164048807472,4762 CHICAGO AVE,Minneapolis,55407.0,Field,44.9164,-93.26303
55449,DOMINOS PIZZA #1947,-93.29480157600159,44.957581650233294,2441 HENNEPIN AVE,Minneapolis,55405.0,Lowry Hill East,44.95758,-93.2948
55500,MAYA CUISINE,-93.2479103320443,45.007414750840795,1840 CENTRAL AVE NE,Minneapolis,55418.0,Logan Park,45.00741,-93.24791
55513,CARIBOU COFFEE #1279,-93.2705981190796,44.9781688490693,555 NICOLLET MALL #TRACT D,Minneapolis,55402.0,Downtown West,44.97817,-93.2706
55510,OXENDALE'S MARKET,-93.22246078785558,44.911390181838705,5025 34TH AVE S,Minneapolis,55417.0,Minnehaha,44.911390000000004,-93.22246
55677,FRANK FROM PHILLY,-93.23733069417841,44.981492264761,1227 4TH ST SE,Minneapolis,55414.0,Marcy Holmes,44.98149,-93.23733
55590,SEWARD COMMUNITY CO-OP,-93.28406921555441,44.93394555813661,317 38TH ST E,Minneapolis,,King Field,44.93395,-93.28407
55665,STICKS,-93.27466883209459,44.9897735551595,708 1ST ST N,Minneapolis,55401.0,North Loop,44.98977,-93.27467
55604,JASHA'S RESTAURANT & BAR,-93.2875838040349,44.9625260231334,2001 LYNDALE AVE S,Minneapolis,55405.0,Whittier,44.96253,-93.28758
55608,HISTORIC MACHINE SHOP RESTAURANT,-93.2623813414652,44.9809914349687,300 2ND ST SE,Minneapolis,55414.0,Downtown West,44.980979999999995,-93.26236999999999
55597,BUTCHER SALT - ROSIE,-93.2809494743705,45.0097098620815,208 29TH AVE N,Minneapolis,55411.0,Hawthorne,45.00971,-93.28095
55695,SANDYS ITALIAN ICE & DELIGHTS #2,-93.2960843666341,44.9994021967743,1210 WEST BROADWAY,Minneapolis,55411.0,Jordan,44.9994,-93.29608
55595,THE SEVILLE CLUB,-93.27695028791331,44.97866943091311,15 GLENWOOD AVE,Minneapolis,55403.0,Downtown West,44.97867,-93.27695
55757,BROADWAY STATION,-93.27787610781479,44.9997925760788,2025 WEST RIVER RD N,Minneapolis,55411.0,Hawthorne,44.999790000000004,-93.27788000000001
55736,IN THE LOOP COFFEE COMPANY,-93.27466883209459,44.9897735551595,708 1ST ST N,Minneapolis,55401.0,North Loop,44.98977,-93.27467
55729,SPITZ,-93.2523291826561,44.98917024810989,518 HENNEPIN AVE E,Minneapolis,55414.0,Marcy Holmes,44.98917,-93.25233
55741,U GARDEN RESTAURANT,-93.2169939761081,44.9723630037941,2725 UNIVERSITY AVE SE,Minneapolis,55414.0,Prospect Park - East River Road,44.972359999999995,-93.21699
55443,RUSTY TACO,-93.2523291826561,44.98917024810989,522 HENNEPIN AVE E,Minneapolis,55414.0,Marcy Holmes,44.98917,-93.25233
55562,BOOK CLUB,-93.30826716670201,44.90469838784821,5411 PENN AVE S,Minneapolis,55419.0,Armatage,44.9047,-93.30827
56161,MERCADO CENTRAL,-93.2528943424457,44.9479272868462,1515 LAKE ST E,Minneapolis,55407.0,Powderhorn Park,44.94793,-93.25289000000001
55713,DEMI 212/DEMI,-93.25397636769699,44.984640003836795,212 2ND ST N,Minneapolis,55401.0,Marcy Holmes,44.98464,-93.25398
55704,THE BLUE DOOR - LONGFELLOW,-93.2131326747588,44.9398034078752,3448 42ND AVE S,Minneapolis,55406.0,Howe,44.9398,-93.21313
55744,VENTURE NORTH BIKE WALK & COFFEE,-93.30434518774858,44.9810311077591,1830 GLENWOOD AVE,Minneapolis,55405.0,Harrison,44.98103,-93.30435
55723,QUE CHULA ES PUEBLA,-93.25207750884951,44.952116815006896,2747 BLOOMINGTON AVE,Minneapolis,55407.0,East Phillips,44.95212,-93.25208
55759,CAFETERIA LAS TAPATIAS,0.0,0.0,301 LAKE ST E #105,Minneapolis,55408.0,,0.0,0.0
56077,THE LORING,-93.2362007339253,44.98040397886329,327 14TH AVE SE,Minneapolis,55414.0,Marcy Holmes,44.9804,-93.2362
55701,PARKWAY PIZZA,-93.2163917850675,44.9234946141968,4359 MINNEHAHA AVE,Minneapolis,55406.0,Hiawatha,44.92349,-93.21639
55712,EVERETT'S FOODS,-93.24681923021531,44.9338801838052,1833 38TH ST E,Minneapolis,55407.0,Standish,44.93388,-93.24682
55794,TAQUERIA LA HACIENDA 2,-93.27093527297541,44.9487354768925,334 LAKE ST E #101,Minneapolis,55408.0,Phillips West,44.94874,-93.27094
55763,DEG DEG GRILL,-93.26037147869629,44.959675553191204,912 24TH ST E #C105,Minneapolis,55404.0,Ventura Village,44.95968,-93.26037
55869,LA LOMA TAMALES,-93.2528943424457,44.9479272868462,1515 LAKE ST E,Minneapolis,55407.0,Powderhorn Park,44.94793,-93.25289000000001
55871,REYNA DE LOS JUGOS,-93.2528943424457,44.9479272868462,1515 LAKE ST E,Minneapolis,55407.0,Powderhorn Park,44.94793,-93.25289000000001
56259,PANADERIA EL MEXICANO,-93.2528943424457,44.9479272868462,1515 LAKE ST E,Minneapolis,55407.0,Powderhorn Park,44.94793,-93.25289000000001
56034,THE BEST TACOS DEL SOL,-93.2528943424457,44.9479272868462,1515 LAKE ST E,Minneapolis,55407.0,Powderhorn Park,44.94793,-93.25289000000001
55699,PAIR OF DICE PIZZA,-93.3150471662747,45.00926041284579,2715 WEST BROADWAY,Minneapolis,55411.0,Willard - Hay,45.00926,-93.31505
55707,BLUE FIRE PIZZA,-93.2960843666341,44.9994021967743,1210 WEST BROADWAY,Minneapolis,55411.0,Jordan,44.9994,-93.29608
55827,THE HOWE DAILY KITCHEN & BAR,-93.22472676660021,44.93603336400889,3675 MINNEHAHA AVE,Minneapolis,55406.0,Howe,44.93603,-93.22473000000001
55818,QDOBA MEXICAN EATS #2932,-93.2749924582606,44.9747868200634,50 10TH ST S #251,Minneapolis,55402.0,Downtown West,44.974790000000006,-93.27499
55801,DUMPLING,-93.2215837249145,44.9302082717673,4004 MINNEHAHA AVE,Minneapolis,55406.0,Hiawatha,44.930209999999995,-93.22158
55832,STARBUCKS COFFEE #2341,-93.2729955150621,44.97799501597589,33 6TH ST S,Minneapolis,55402.0,Downtown West,44.978,-93.273
55816,EL NUEVO MARIACHI,-93.27842185680781,44.9527531222801,2728 NICOLLET AVE,Minneapolis,55408.0,Whittier,44.95275,-93.27842
55804,THE ANCHOR FISH & CHIPS,-93.2643614682015,45.000579986764095,302 13TH AVE NE,Minneapolis,55413.0,Sheridan,45.00058,-93.26436
55879,CHIPOTLE MEXICAN GRILL #1571,-93.2676175907136,44.9769024652067,200 6TH ST S #100,Minneapolis,55402.0,Downtown West,44.9769,-93.26762
55933,ONE TWO THREE SUSHI,-93.2676175907136,44.9769024652067,220 6TH ST S #260,Minneapolis,55402.0,Downtown West,44.9769,-93.26762
55902,GREEN + THE GRAIN,-93.2676175907136,44.9769024652067,200 6TH ST S,Minneapolis,55402.0,Downtown West,44.9769,-93.26762
55944,WEST BANK GROCERY,-93.2469024034309,44.9693165811226,417 CEDAR AVE S,Minneapolis,55454.0,Cedar Riverside,44.96932,-93.2469
55916,W MINNEAPOLIS - THE FOSHAY,-93.2717990624099,44.9744751427683,821 MARQUETTE AVE,Minneapolis,55402.0,Downtown West,44.97448,-93.2718
56018,SUPERAMERICA #4166,-93.2681939722578,44.894064680932395,6000 PORTLAND AVE,Minneapolis,55417.0,Diamond Lake,44.894059999999996,-93.26819
55949,ARIA AT THE JEUNE LUNE,-93.2687329731063,44.9847111950303,105 1ST ST N,Minneapolis,55401.0,North Loop,44.98471,-93.26873
55976,MAX'S CAFE,-93.2662708382363,44.9802506799137,250 2ND AVE S #245,Minneapolis,55401.0,Downtown West,44.98025,-93.26626999999999
55615,MR SANTANA,-93.24727264138019,44.984052926316394,601 UNIVERSITY AVE SE,Minneapolis,55414.0,Marcy Holmes,44.98405,-93.24727
55958,THE FRESH MARKET,-93.26621797058519,44.9736839607873,425 7TH ST S,Minneapolis,55415.0,Downtown West,44.97368,-93.26621999999999
55977,TACO TAXI,-93.2532602442272,44.948103141298,1511 LAKE ST E,Minneapolis,55407.0,Powderhorn Park,44.9481,-93.25326
55953,PENNWOOD MARKET,-93.30805120272458,44.9804580958268,2125 GLENWOOD AVE,Minneapolis,55405.0,Harrison,44.98046,-93.30805
55972,RUTH'S CHRIS STEAKHOUSE,-93.2721004858153,44.9732502493003,920 2ND AVE S #SUITE 100,Minneapolis,55403.0,Downtown West,44.97325,-93.2721
55964,BLACK FOREST INN,-93.2776030091886,44.9553441001704,1 26TH ST E,Minneapolis,55404.0,Whittier,44.95534,-93.2776
55959,KURB SIDE FOOD COMPANY,-93.30565695443892,44.9465984962663,3006 EAST BDE MAKA SKA PKWY,Minneapolis,55408.0,ECCO,44.9466,-93.30566
56011,FIVE GUYS BURGERS AND FRIES,-93.2705981190796,44.9781688490693,555 NICOLLET MALL #157,Minneapolis,,Downtown West,44.97817,-93.2706
55992,THE NICOLLET DINER & MUFFIN TOP CAFE,-93.2781718107484,44.96788947397321,1428 NICOLLET AVE,Minneapolis,55403.0,Loring Park,44.967890000000004,-93.27816999999999
56007,"CROOKED PINT ALEHOUSE, THE",-93.2612413452336,44.9783732541519,501 WASHINGTON AVE S,Minneapolis,55415.0,Downtown West,44.97837,-93.26124
56015,LUNDS HENNEPIN,-93.28036939086901,44.974393120306395,1201 HENNEPIN AVE,Minneapolis,55403.0,Loring Park,44.97439,-93.28036999999999
56017,NOODLES & COMPANY,-93.2264651782532,44.9733172107641,820 WASHINGTON AVE SE,Minneapolis,55414.0,Prospect Park - East River Road,44.97332,-93.22646999999999
55998,LEGENDARY SPICE,-93.2198303859564,44.9734951722565,2501 UNIVERSITY AVE SE,Minneapolis,55414.0,Prospect Park - East River Road,44.9735,-93.21983
56283,LAS TWINS MEXICAN CUISINE,-93.2520633909264,44.9486504441095,1532 LAKE ST E,Minneapolis,55407.0,East Phillips,44.94865,-93.25206
56023,SURLY BREWING,-93.2094301838737,44.972873412303294,520 MALCOLM AVE SE,Minneapolis,55414.0,Prospect Park - East River Road,44.97287,-93.20943
55986,CARIBOU COFFEE #1265,-93.24690255255122,44.9165325247279,4745 CEDAR AVE S,Minneapolis,55407.0,Ericsson,44.91653,-93.2469
55983,GRAND OLE CREAMERY,-93.2469025588394,44.916765647272705,4737 CEDAR AVE S,Minneapolis,55407.0,Ericsson,44.91677,-93.2469
56473,TAQUERIA & BIRRIERIA LAS CUATRO MILPAS,-93.2522611972571,44.9486091270591,1526 LAKE ST E,Minneapolis,55407.0,East Phillips,44.948609999999995,-93.25225999999999
55997,WINDOWS ON MINNESOTA,-93.27147906903099,44.9762979640038,710 MARQUETTE AVE,Minneapolis,55402.0,Downtown West,44.9763,-93.27148000000001
55996,MARQUETTE HOTEL,-93.27147906903099,44.9762979640038,710 MARQUETTE AVE,Minneapolis,55402.0,Downtown West,44.9763,-93.27148000000001
56003,CRAVE,-93.27643003580299,44.9764316757514,825 HENNEPIN AVE #222,Minneapolis,55403.0,Downtown West,44.97643,-93.27643
56115,PEACE COFFEE,-93.230900953125,44.9431656897211,3262 MINNEHAHA AVE,Minneapolis,55406.0,Longfellow,44.94317,-93.2309
56121,CANTEEN @ HONEYWELL,-93.2214401022669,45.0021167492807,1433 STINSON PKWY,Minneapolis,55413.0,Northeast Park,45.00212,-93.22144
56076,HOLIDAY STATIONSTORE #461,-93.28105299622379,44.99579905294561,1624 WASHINGTON AVE N,Minneapolis,55411.0,Near - North,44.9958,-93.28105
56122,LOTUS TO GO,-93.2799287339845,44.96959669685639,113 GRANT ST W,Minneapolis,55403.0,Loring Park,44.9696,-93.27993000000001
56054,MISFIT COFFEE COMPANY,-93.22588374458391,44.987570144180296,1828 COMO AVE SE,Minneapolis,55414.0,Como,44.98757,-93.22588
56069,SUSHI TRAIN,-93.2774756307763,44.9721539246932,1200 NICOLLET MALL,Minneapolis,55403.0,Loring Park,44.97215,-93.27748000000001
56332,POW WOW GROUNDS,-93.2544084609419,44.9629400798567,1414 FRANKLIN AVE E,Minneapolis,55404.0,Ventura Village,44.96294,-93.25441
56059,CHRISTOS,-93.27832533372879,44.9544589139179,2632 NICOLLET AVE,Minneapolis,55408.0,Whittier,44.95446,-93.27833000000001
55799,MILDA'S CAFE,-93.30303173222559,44.9810869880412,1720 GLENWOOD AVE,Minneapolis,55405.0,Harrison,44.98109,-93.30303
56178,CHINA EXPRESS,-93.2358454960445,44.9808137528131,409 14TH AVE SE,Minneapolis,55414.0,Marcy Holmes,44.98081,-93.23585
56157,BROTHERS,-93.27368056311121,44.9808831047787,430 1ST AVE N,Minneapolis,55401.0,Downtown West,44.98088,-93.27368
56087,HOLA AREPA,-93.2775208519677,44.9393352593116,3501 NICOLLET AVE,Minneapolis,55408.0,Lyndale,44.93934,-93.27752
56095,CEDAR GRILL AND DELI,-93.2469606690585,44.966857596907204,629 CEDAR AVE S,Minneapolis,55454.0,Cedar Riverside,44.96686,-93.24696
56065,FRESH WOK,-93.27835689783291,44.9188300259149,4610 NICOLLET AVE,Minneapolis,55419.0,Tangletown,44.91883,-93.27835999999999
56112,PIE & MIGHTY,-93.2622808900534,44.9380165611176,3551 CHICAGO AVE,Minneapolis,55407.0,Powderhorn Park,44.93802,-93.26228
56050,KYATCHI,-93.27824313877859,44.9344381888505,3758 NICOLLET AVE,Minneapolis,55409.0,King Field,44.93444,-93.27824
56117,YOUNG MAN,-93.27824313877859,44.9344381888505,3752 NICOLLET AVE,Minneapolis,55409.0,King Field,44.93444,-93.27824
56104,GOOD TIMES,-93.28400740337798,44.9342350192649,322 38TH ST W,Minneapolis,55409.0,King Field,44.93424,-93.28401
56249,TACOS EL MICHOACANO,-93.283408282779,44.94818642395639,311 LAKE ST E,Minneapolis,55408.0,Lyndale,44.948190000000004,-93.28341
56194,BLONG THAO LLC,-93.2157105297054,44.9187871429426,4601 SNELLING AVE,Minneapolis,55406.0,Hiawatha,44.91879,-93.21571
55889,MESERET MARKET LLC,-93.2223281021966,44.932593872735204,3867 MINNEHAHA AVE,Minneapolis,55406.0,Howe,44.932590000000005,-93.22233
56224,STARBUCKS COFFEE #288,-93.28785533420259,44.905243708232405,5351 LYNDALE AVE S,Minneapolis,55419.0,Tangletown,44.90524,-93.28786
