rating,review,timestamp,review_id,user_name,user_id,restaurant_id,restaurant_name
4,This place isn't what you'd expect. Walking in I was expecting pub food and beer. I was impressed at the variety in their menu. The atmosphere reminds me of...,2018-06-21 19:29:45,UsRF4I0RmuWOF7WF_6yEXA,Jakesa T.,8AQR-HMsfPSwdvh-W497kg,hHrpwrvEzlNDswECTcAcyg,Eli's Food & Cocktails
4,"This was our first time at The Mill, I don't know what took us so long. This is a great little diner in NE and have adapted their menu to take out very...",2020-04-28 17:01:11,IesnIBzEDw-7NY7B48eFlg,Tanea M.,YEQkKxZ4uhK7Oz3cJQVzgA,eZoZc9NTjYg6bo1-wGPg-w,The Mill Northeast
2,"If you're ordering takeout, I'm sure it'd be fine. The food seemed like it might be pretty good. Problem was, I couldn't taste any of the food. The whole...",2020-10-20 07:09:25,iP6dCY6lt0t-KrrP0HdPIQ,Matthew R.,35fxa7AHvn5N6eu2uNKZcA,eZoZc9NTjYg6bo1-wGPg-w,The Mill Northeast
5,Used my drink passport today. The place is a find . We started with a cocktail. Delish! One friend had their burger and fries and loved it. They use a...,2020-07-15 22:20:17,2CUkVmaCJCXvbxFLMMF64Q,Carrie W.,zyLbm9sjS9N6PDfCcuS_1w,eZoZc9NTjYg6bo1-wGPg-w,The Mill Northeast
5,I've passed by Quruxlow countless times and finally stopped in! They have a huge private parking lot. The front windows as of Oct 2020 are still boarded up...,2020-10-15 07:43:48,og_c9mhBZ7Cyr5gFJgvCEw,Marie C.,KL9E6DK2Ir0da90Vq1XPAg,5gDAUY0X3ibF9cnnsmpN3Q,Quruxlow
5,This place is a hidden gem. If you are ever planning to try out Somali food I would really recommend to start with this place. The servers were very...,2020-01-06 18:35:20,0nm8J2JYmL4i9wv1PAh7_A,Rahma O.,ttg9bK1FuUDZQNIleuR-KQ,5gDAUY0X3ibF9cnnsmpN3Q,Quruxlow
4,"This place is a bit hard to find, and a little intimidating to go into as there's virtually no signage and a bit of a language discrepancy (for those that...",2018-07-26 09:32:43,fp3swINkfGcMBrWLyeiZCA,Cinthia K.,B8REbpM6KwNizD-TW1zQFw,5gDAUY0X3ibF9cnnsmpN3Q,Quruxlow
4,Was able to finally get during quarantine mask and all to enjoy some great food from Purple People Feeder! I had their pulled pork sandwich and french fries...,2020-06-25 15:40:14,dtbXU3JK3Hl5i9KfUdY8zA,Ryan W.,knB0tfse1H1DTVC_iezg-A,pz2fFzuDWeDB3-NXdeJyZA,Purple People Feeder
5,"I loved their nachos and their food was a really good value.

Everything on the menu looked good. Their chicken wings also have a nice char on them. I...",2019-01-06 21:42:00,qXeQjWgVTwLkeu-a3wTKmg,Hnou V.,3NX-ybpkq7sMKCCO7o_nmw,pz2fFzuDWeDB3-NXdeJyZA,Purple People Feeder
5,"This was my 2nd time at this place, the first was when it opened and it was Pre-COVID.

I recently did take out there and ordered the fish and shrimp tacos...",2020-07-27 15:30:16,em0cwbHkZmcB9qGCk-R4hA,Sarah M.,xCzG_vDsJ58bWSa8GsmOMA,U4TDV0FlIoXXjQoNLBOd7w,Taco Teresa's
5,"This place has become a favorite, as in probably once every 1-2 weeks, we get American tacos, shrimp tacos, fish tacos, the chips are wonderful and fresh....",2020-06-16 09:43:54,hISD4vLFwkxq1haHL2GqcQ,Jayne H.,VQ3D4y1kydxG0mpF_IRqiA,U4TDV0FlIoXXjQoNLBOd7w,Taco Teresa's
5,"Ordered for take out.  Was greeted by staff right away.  lnside was nice and clean.  They had clear signs for food delivery services.  

Service and fast...",2020-05-31 13:07:50,CIs-sjWKZowADMSfaaozNQ,Liz P.,32R05jADb6HQJPzFIRYJ9g,U4TDV0FlIoXXjQoNLBOd7w,Taco Teresa's
5,You guys! This is a must try! I had the gyro plate special today with fried rice and it was so good! I only paid $8.74 as well. Here's what it...,2018-11-14 11:08:24,aQSRgb6di_An8YqhaeTbnw,Lyndsy U.,9W8lLakpjhAE6RTrOhojKg,lJMhLawjrQexJuPGHEmPqA,Valentino Cafe
5,I went to Valentino's for my lunch break yesterday... I was craaaving tacos and was Yelping for the closest place to get them and realized I was heading to...,2018-05-11 12:00:34,dmlIJthd4vS-fePJhz_DvQ,Tawanda R.,SQmVcFf3KMCCHx05mtwz6Q,lJMhLawjrQexJuPGHEmPqA,Valentino Cafe
5,I have been walking by this shop early in the morning for months and had the rare chance to stop in before the lunch rush to get a chicken & bacon...,2018-09-13 15:39:13,2u-d92slilI-gHXjNKsaog,Paul J.,_219UgcnLJkSh5-e56LSoQ,lJMhLawjrQexJuPGHEmPqA,Valentino Cafe
5,"Eggy's is serving up breakfast and brunch in a safe and efficient manner following strict COVID protocols. Tables are placed with plenty of space, there are...",2020-09-05 14:38:11,4kHN16MWTV1vxZrnKKtk0Q,Daniel B.,3oXMvmWZwvHFSt8os3grkw,cPgZaWUgM1pj3po6UAgtRw,Eggy's - Minneapolis
5,"My Wife and I ADORE Eggy's!!! We both score clean plate club every time we visit. The food is always delicious, The portions and prices are fair, and the...",2020-04-13 00:29:07,NJVtLalzIPbNsGT0KXz4Sw,Oleg P.,Lgzj45lgnn826NHMUIvXLQ,cPgZaWUgM1pj3po6UAgtRw,Eggy's - Minneapolis
5,My boyfriend and I ordered take out from this place for a Sunday brunch. I had the Banana's foster waffle and he got the eggs Benedict. Some the best brunch...,2020-05-17 08:37:46,ciFepZ07_vtgHqnPLWmDkg,Claire M.,tKRO4xGu0f5E_1UtGnYf6A,cPgZaWUgM1pj3po6UAgtRw,Eggy's - Minneapolis
5,"Taco Takeout Tuesday! Triple T! We have been trying to go to Centro for weeks, but the timing did not work till now. First, they have an excellent curbside...",2020-04-28 16:46:01,rJSVddcF3AS0eR2sczewwQ,Tanea M.,YEQkKxZ4uhK7Oz3cJQVzgA,_rJCgBp6S4UzVHeEwOQ5cQ,Centro
5,Centro is awesome. I live down the street and have been here numerous occasions as well as ordered takeout. I want to note that I have been to centro both...,2020-09-03 09:27:57,D827-XIjoq8t0FYLCnrY6g,Drew N.,a3JfBUf22TDrIy0X8cvRzQ,_rJCgBp6S4UzVHeEwOQ5cQ,Centro
5,After moving here from Portland / west coast I have not been thrilled with the tacos in Minneapolis much. I got a lot of good but Midwest type tacos. Those...,2020-07-01 15:51:32,lyeG2PPhus5I7Ysgx4G_1g,Sarah P.,xeg2dOpApdMgiICMr5qJ_A,_rJCgBp6S4UzVHeEwOQ5cQ,Centro
5,"Caterinas is doing pick up orders during the COVID19 pandemic. They've made it very easy!

Go online to their website, place your order &  pay with a credit...",2020-05-06 19:31:10,7GkpaPC7qIwTA-yrm7xnfg,Ashley L.,FgxtmDxwTgRZHQPwvVPOgQ,A3F-nLgeu4yUVAxR550fgw,Catrinas Cerveza & Grill
2,"I expected the taco to be like the mexican food truck that comes around MCTC. This one was not 
Beef was bland, pork was bland, and chicken was bland....",2020-06-24 16:53:56,QoGMDX6dwhr6U3SR0-FRlQ,Molly G.,wwTTl3dLLJAsbcQSJoUFJw,A3F-nLgeu4yUVAxR550fgw,Catrinas Cerveza & Grill
5,"This place is so good. It's like chipotle, only with a way more diverse menu, a big variety of flavors, a local non-corporate vibe, and food that actually...",2019-07-24 12:36:45,aRksu3n51qGKdtsblS0nFQ,Brian H.,UPMcD3fORJm08gpGFnOX5g,A3F-nLgeu4yUVAxR550fgw,Catrinas Cerveza & Grill
4,"Chino Latino is a special place. It's large, open, dark, and loud - even at limited (COVID) capacity - but it's not overwhelmingly so. The menu is a unique...",2020-07-29 08:49:01,erE4g9JvfEPDuGmM-LE8_A,Christine A.,4HMork_3U4FADO6QokNoDA,SnU5lrvBvNnLWl6fVcw4nQ,Chino Latino
3,Chino is a very interesting place to check out. It is a really cool bar-lounge to have a few drinks and appetizers for happy hour. It's also a good place...,2020-01-07 20:17:24,IPZpDpnS8HrpFV45esHTLw,Kelsey K.,rjodjhIa16_9r3uz4wx60A,SnU5lrvBvNnLWl6fVcw4nQ,Chino Latino
5,My brother was having his wedding dinner here and my wife and I arrived early so we went to the bar and ordered a happy hour Fresh Squeezed IPA. Such a...,2019-10-05 17:34:59,vAVnkMnCdTB3KVFiKu0iPw,Jason K.,-uglef88WEwkI6UlAqwO0Q,SnU5lrvBvNnLWl6fVcw4nQ,Chino Latino
5,"I have spent so much money on food, and have eaten at sooooo many different restaurants.  No restaurant has earned a 5 star review more then Wholesoul a...",2020-05-24 17:23:12,-lWLRMsawmTbUlFYtQxKpA,Trenton V.,Q4MipH6wwuJ3w4CDyDe1_w,N3qVkq8P42uR6VXUKVmtxw,Wholesoul a Lavender & Sage Eatery
5,Delicious soul food! I was so happy to stumble upon the food truck in my Burnsville neighborhood. I couldn't resist stopping for some catfish and fries....,2020-06-04 18:07:09,wP6qWmvVZAtDcLZKFEUaZQ,Teresa M.,9ybaq9uari-yTJZ8dt2oFg,N3qVkq8P42uR6VXUKVmtxw,Wholesoul a Lavender & Sage Eatery
5,So good! Tried them a few weeks ago since they were parked in Nicollet in Burnsville. I am so happy we stopped and gave them a try. I have been craving...,2020-07-07 08:42:28,9ivGtSEMmpcQCSwDmtsfCw,Athena K.,AqjsUFLXRSOydyRI4FFFRQ,N3qVkq8P42uR6VXUKVmtxw,Wholesoul a Lavender & Sage Eatery
4,I've been a fan of Sonora Grill going back to their days in the Midtown Global Market and that remains true since they've been at their current standalone...,2020-08-04 09:08:19,9Zr4jug25n22m9ejw7n0jw,Chris M.,Cu9HRGNj7EJH3bTA8xSwYQ,xkR6J0RRGGsA79-7sU6Fvg,Sonora Grill
5,"I don't write reviews and you don't care cause this isn't about me. This is about Sonora Grill.

***THIS PLACE IS SPECIAL***.
As soon as we walked in it...",2020-10-17 19:47:41,GmA6KlDCHaF4eYAh5cmYag,Danny L.,HRmJkOKRtD1FX9PrJZVMRg,xkR6J0RRGGsA79-7sU6Fvg,Sonora Grill
4,"Out of all the take-out places we've frequented during the pandemic, Sonora Grill has consistently delivered THE best value for the money. The food is...",2020-10-02 18:27:40,1eY8wHrI_CkR2zaaTo87NQ,Chad N.,FrnR-hZrJSxUiJWs2IhG5w,xkR6J0RRGGsA79-7sU6Fvg,Sonora Grill
5,"its a Monday;
a mixed w COVID and RIOTS,
and this place its a BEAST!!!
top of the line drinks, appetizers, food and deserts, everything there is tootoooo...",2020-10-05 19:22:47,995PnxCN1eSf6dNPkj4y2A,Ricardo M.,-WxyMDnEWXAC0lcriQvFpw,iSKBEMu1Mzra1NiNYCu3rg,The News Room
3,"First and foremost, the interior designing of this place was out of the world. It was so impressive. Food wise, presentation was great but a little on the...",2020-09-02 12:42:56,QVG4tmnmHyfgESgfSdOHTA,Xia Y.,2ciQiO4bJPrNfj8AX2CzUg,iSKBEMu1Mzra1NiNYCu3rg,The News Room
3,"The News Room is very downtown-ish. It's a big overpriced space at Nicolett Mall, but it sure beats the other nearby chains! Overall, my experience here was...",2020-03-11 14:21:16,JlVRwieZkvjEPrGl5nOZCw,Kara D.,hcJzh-FFDEfYKGpyM0TpZA,iSKBEMu1Mzra1NiNYCu3rg,The News Room
5,"We were fans of Merlins Rest in the old, normal days, and they're killing it in these new ridiculous Covid days as well. Easy ordering and pickup, quick...",2020-10-12 19:09:53,yOBuJNp_KrrSGNjcalN78A,Nina M.,Sz5L8g1dMZp-rHUxOLTZlA,_vYb1T999TNxcpAt_R3HFw,Merlins Rest Pub
4,"Merlin's rest is a comfy pub that offers the biggest list of Single Malt Scotch and Irish Whiskey in all of Minnesota. The lists are books, actually. It's...",2020-03-31 07:46:23,fclhUjeYBkasgTuPInW3mw,Kara D.,hcJzh-FFDEfYKGpyM0TpZA,_vYb1T999TNxcpAt_R3HFw,Merlins Rest Pub
4,I really like the rustic yet pleasing decor. Merlins is one of those not so pretentious but still enjoyable restaurants. They have a very lengthy drink...,2019-11-20 13:56:35,0sH_IyPWeZXCesywHcBM3A,Kolade B.,dHpwnlXhOZNmvhbLOFLISA,_vYb1T999TNxcpAt_R3HFw,Merlins Rest Pub
5,This was so amazing!!!!!! One of my favorite ramen spots by far.  The fried chicken turned out great. It was crispy and the grilled chicken has so much flavor.,2020-10-13 19:34:44,9EInBOGvQoY1tyf4o4ds-Q,Chauncee H.,gdvNX4FJb0Ej2sFXhFoChw,UC0KkDTAZYgk-NivNjsN0A,Ichiddo Ramen
4,"Soooo... i just happened to find this place on Valentine's day because my gf and I hadn't planned to do too much, but go see a movie and then stop and see a...",2020-03-12 17:26:32,BgDA8dt4sAwpnY3KNJt2nw,Tawanda R.,SQmVcFf3KMCCHx05mtwz6Q,UC0KkDTAZYgk-NivNjsN0A,Ichiddo Ramen
5,I got the Char Siu Ramen and it was some of the best ramen I've had in a while and I also had the 1 Piece Char Siu Pork Bun and the Takoyaki and the Pork...,2020-10-12 07:10:44,a1fcvcLobF--Ss0kmwcP8g,Rachel W.,7m72xEhfA3t3rdWmS6Tvvg,UC0KkDTAZYgk-NivNjsN0A,Ichiddo Ramen
5,"I was so impressed by this place! I got the Chicken pie and a gingermint lemonade, then came back on a later date for The Traditional! 

Gingermint...",2019-08-25 08:48:31,y6CeFB4Zfht2RzNULi0p9g,Kendall D.,r7UN5h_6HkfwOpUGNW9POA,2dWmUMQhKh-xTPlWy3NyNg,Potter's Pasties & Pies
4,"I went for the Cornish pie and was not disappointed. I got the chicken pie and the outside was crusty, inside flavorful. Would go back to try more",2020-09-08 16:02:54,deL3z67u_KH-V89EpHkWaA,Ebrahim B.,7WTLFGgM7qQuYmh0_F2tSg,2dWmUMQhKh-xTPlWy3NyNg,Potter's Pasties & Pies
5,"Potter's Pasties is legit. No other way to put it. I don't live in the area, which is unfortunate because I'd like to try every flavor. However, the...",2019-05-15 19:58:58,MNwIBkWpaWrhtsYG2BwTjA,Adam J.,20lQTJAyJOlWVkp5d42sLA,2dWmUMQhKh-xTPlWy3NyNg,Potter's Pasties & Pies
5,"RCK was soooo good! Their customer service was on point as well. The food was flavorful, fresh and prepared fairly quickly. This is the best soul food at an...",2020-08-20 18:59:29,071AXapX5EJuFHpbDBJYAQ,Younin G.,8kY4ZTbgEL4xmQbhSXbz3g,73cyThfOAidroKekAPOfkg,RCK Soul Food
5,"I feel like i needed to revisit my review on this cause every time i eat it, it gets better...this is the type of food to make you dance in your seat while...",2020-09-16 14:55:28,67Q-3g9iD4oLQN652-QJtQ,Sarah S.,dTyuWrk9KVtnHsWSY-ae-Q,73cyThfOAidroKekAPOfkg,RCK Soul Food
4,"RCK Soul Food is currently open for takeout, pickup, and delivery. Though note, they get busy so their availability can be limited. I was able to order...",2020-09-04 11:40:13,e9iHXj4xViKFmb-wbD4lJw,Kara D.,hcJzh-FFDEfYKGpyM0TpZA,73cyThfOAidroKekAPOfkg,RCK Soul Food
5,"Went here again and really just did not expect to have a second 5 star experience. I got the steak sandwich, which is $13. They asked me the temp and I said...",2020-08-29 01:55:04,lf-owrGFn24KJuP6-YFoZA,B C.,YHhyaC_QyLp68Q83-D5qrg,KdNY1162oqdrGmjJoUHyAQ,Republic
1,"no, you will covid",2020-10-21 18:23:30,1gATdXuIp-krycfZ9nkWig,David D.,wlJZD8ErDuNe6fWKVh0wBw,KdNY1162oqdrGmjJoUHyAQ,Republic
4,"Republic is not my kind of bar.  We came here because my son in law drinks beer, knows beer, and can tell you the beer's origins blindfolded with nose...",2019-05-19 17:49:07,D0AGKtCIJV9b-VzHthMmVA,Phil G.,OEEecY20Wtb7KEKUlx6bNA,KdNY1162oqdrGmjJoUHyAQ,Republic
5,Wow oh wow. This is the best Ethiopian I've ever had. Ordered the veggie combo and the cornice (like a non-veg combo) and was absolutely blown away by the...,2020-07-20 10:55:01,OTi5GEl5BrATjwH7Q0uG1w,Sehaj S.,IIxYMidMKy7dDvC-S_Dp7Q,vXkrUiHF2T2bHsrzKcq2xg,Meseret Ethiopian Restaurant
5,Ordered delivery-veggie platter. Perfect amount of food. Everything was delicious and hot when it arrived.,2020-08-07 15:10:53,dQAYyvd3DjTcI1WopqEmvQ,Georgina S.,ZkKF_Xd74qbwlhg1BCcevQ,vXkrUiHF2T2bHsrzKcq2xg,Meseret Ethiopian Restaurant
5,"I tried Meseret's restaurant for the first time last night (takeout, because COVID-19). It's super cute inside. The owner is really nice. And most...",2020-06-29 14:06:23,SLAXnoJJC3I308SKgLc6Fw,Joe B.,v43T_It1DJrXyDW8fqQc6g,vXkrUiHF2T2bHsrzKcq2xg,Meseret Ethiopian Restaurant
5,"Is it wrong to go to Heather's for take-out more often than I go to a grocery store?  It's just that, when I'm on the patio I can enjoy beautifully...",2020-09-30 18:07:35,4cDfGZuMJXhLTbAFAssQng,Erik T.,uE2ACpu1oHg1nXEqVx_YIg,ioSM3QF8kfeujgyLenRVuw,Heather's
5,Great spot for dinning or for take out. Awesome new patio and wonderful foods. Good services too! The mussel appetizer is great. Wednesday is 25% off bottle...,2020-07-30 03:03:49,EaqrFmz2XmZoas5jdadp7A,Isaac A.,n8tieP84M3Et6cnhgQEFJw,ioSM3QF8kfeujgyLenRVuw,Heather's
5,"For a restaurant to open for business just weeks before the COVID-19 outbreak is quite bad timing, but luckily for us it did.
Heather's, a wonderful...",2020-06-16 08:04:15,IOHZ5Lg8YRjKzDmRb79dew,David S.,Wj_F4DM4axaMa8_M5WiVFw,ioSM3QF8kfeujgyLenRVuw,Heather's
5,"I live near Zoe's so it's convenient for me to come here. But even if it wasn't close, I would drive to come here. The coffee and bakery/food (eggs and...",2020-09-13 06:21:19,8EQyyf4a9GU_u08mC0tD6A,Katie H.,qTlm5cFqjDxTOV8OmMBClg,wd3Dse3PfZt9wTshAgC_9g,Zoe's Cafe
5,"The more I come here, the more I love it! The staff is so helpful and patient giving recommendations (which is much appreciated given how indecisive I am.)...",2020-04-30 10:07:11,sF9MoKqXA0dTz_2139ddXA,Nicole L.,t3KOVH25Aq1mvPKb9oqJjQ,wd3Dse3PfZt9wTshAgC_9g,Zoe's Cafe
4,"Very nice, but standard coffee shop. Similar to others in Uptown.
Nice and cozy with several lazy boy type couches to relax with a cup of coffee and enjoy...",2019-09-03 11:33:52,1PD9oXuqOnv1086_KGE-nQ,Ellie F.,sGevV5Cdm0GdS0IRyKQkjw,wd3Dse3PfZt9wTshAgC_9g,Zoe's Cafe
5,"Great coal fired pizza, great service. Will be back! 
They do offer large picnic table seating (Covid 19 friendly) for an outdoor experience. Made for a...",2020-08-02 13:50:22,ptFnfVXY7JdH1DQJ-KFZ8Q,Ryan P.,tToeSpsDx8wSocb-UuwVTw,8jLJGrAKL90O5z98ZNQ2bQ,Black Sheep Coal Fired Pizza
5,"My wife and I had a $50 gift card, so I got my favorite #5 pizza with the spicy pepperoni and sausage and olives. I also got the Caesar salad, which was...",2020-10-10 13:57:41,97J_xpBhpMBnwk_458_pdA,Jason K.,-uglef88WEwkI6UlAqwO0Q,8jLJGrAKL90O5z98ZNQ2bQ,Black Sheep Coal Fired Pizza
5,"Come for the pizza...stay for the veggie appetizers!

We heard about Black Sheep from Barstool Pizza and were in Minneapolis for a wedding with time to...",2020-10-05 19:27:49,QjrQxP_ZEidMAi9YVFsalA,Jack H.,_MaN8VrFT0FMSejaIa9BkA,8jLJGrAKL90O5z98ZNQ2bQ,Black Sheep Coal Fired Pizza
4,"Great sausage in the eggs Benedict.
Bauhaus Stargrazer on tap.
Anthony was a kick-ass server
Companions said the Bloody's were tasty with a decent...",2018-07-01 12:33:57,fSrPdux_8yxokB7XfQD5WA,Kenn P.,DlcTJlwAm_JpeA_08lsfYg,We6_onBqRDmA2H-dpq6R2A,Smith & Porter Restaurant + Bar
3,"Somewhere between 3 and 4 stars, but closer to 3 stars. The cocktails are creative. The rest of the menu is relatively uninspired. The Minneapolis area has...",2019-09-22 17:33:19,M5M1Tfw6IMfiThIzEMFkdQ,Alan L.,Bzq1tZI3SMsewc2FerFcOA,We6_onBqRDmA2H-dpq6R2A,Smith & Porter Restaurant + Bar
3,"I'm still torn over how I feel about this place. I went here with my family tonight, and we all agreed that our meals were delicious. We started with the...",2019-03-30 18:45:43,dz5CmD52wAjLtJyZXEKcww,Kaylyn B.,xLmyv3k4DXKClQvJu9nbKQ,We6_onBqRDmA2H-dpq6R2A,Smith & Porter Restaurant + Bar
5,"sooo I haven't been here in person yet which is a bummer but we order take out from here all the time! This is not expensive sushi, which is awesome, but...",2020-08-03 08:40:34,02_kHcXxpXH4bvqigpt5IA,Haleigh D.,eCj5UcVNk7JZx8c-nQJafQ,FR9ZFGmwrrxCrolxZDy6NQ,Sushi Train
5,The sushi here was so good and the service was great aswell!!! They were very accommodating during covid times and it was super cool experience with the...,2020-08-15 19:03:55,HvqN1ivTHyj_UnwwtfGNpQ,Jane Z.,xZezuSlsM2fVk-VNd0IjIg,FR9ZFGmwrrxCrolxZDy6NQ,Sushi Train
3,"First and foremost, I love the concept of this place - the idea of semi-buffet style sushi served on a revolving conveyer belt takes the dining experience...",2020-10-05 21:29:14,kuzoElGxUmtHPwRDyvUxcg,Emily K.,I4vCYI6toz72eOpdw5JRIA,FR9ZFGmwrrxCrolxZDy6NQ,Sushi Train
5,We ordered a home delivery of two of CajunBoiling delivery this evening and it was amazing. We enjoyed Jose Cuervo margaritas to help wash it all down.  I...,2020-07-24 16:55:56,HdGpSgy_5YEnVn9Acw6Gpw,Richard B.,l6QdhsacScaEuFuXkPQdxw,Lx9tjknn2wCxY9oGy-SZ2g,Cajun Boiling
5,The best Cajun boil outside of New Orleans! We ordered from here and then reordered again within a week...and again a few weeks later. The boiling...,2020-06-04 17:56:18,OXWKfx_otkkIFaIMmduPVw,Kitty R.,JC10-H2gbZp6jCBG4SauyQ,Lx9tjknn2wCxY9oGy-SZ2g,Cajun Boiling
5,"Delicious! I will order again and again. 

I had crab legs with the house boil. I wasn't sure about the house boil so I asked for the butter garlic on the...",2020-06-16 18:26:32,uuduRlNowCtC6PPXPRuETA,Liz K.,ELyCnde1ahC3Vu3bUmMz0A,Lx9tjknn2wCxY9oGy-SZ2g,Cajun Boiling
3,"I had a hard time finding this place, but once I parked and walked it was easy to find. I walked up to the ordering counter since I was the only one in the...",2019-06-13 10:26:41,tmaKq0vVClbwdTj23q1rug,Jenny L.,o9eFSnUYHOis8yUelZZKIw,twI5SGpFkI0xkNHDQLRAQQ,Halwo Kismayo & Grill
5,Can I first say that the place is not hard to miss since it is painted yellow-gold. There is all this talk about how people cannot find the place but...,2019-06-22 21:43:19,a-UlWgHdslEuRRmllgccpw,A A.,LvlmtM-qx4rEXvswLsVhGQ,twI5SGpFkI0xkNHDQLRAQQ,Halwo Kismayo & Grill
5,"YUM! Just tried Cam Ranh Bay for the first time today, got take out to share with my sister and my significant other at a nearby park. Where to begin......",2020-09-06 20:19:48,KfWFweM472fTgG0EPsrM2Q,Emma L.,-U0e4phT73Sl5f8d3lA93g,Xf8Ii2Bm-XZbaV2Za38e8A,Cam Ranh Bay
5,Great food and excellent value for lunch. I've ordered the lemongrass chicken before and today I tried the chicken and veggies lunch special. During these...,2020-05-19 13:50:07,gUECrOk7VvJDR05HtCXKHA,Sean C.,BKn6S5rMZPkDsXB-fhXiTg,Xf8Ii2Bm-XZbaV2Za38e8A,Cam Ranh Bay
5,Found them in their new location...used to dine at their Eden s Prairie location...great surprise for take out today!,2020-04-05 13:57:14,mUzXPfRh00-WNXahXw96LQ,Chris C.,3kjkrlfYWXOEPufgeKZJ_Q,Xf8Ii2Bm-XZbaV2Za38e8A,Cam Ranh Bay
4,Came here for Taco Tuesday Takeover with the new executive chef Gustavo Romero Veytia. He's hosting a this weekly pop up with an assortment of tacos and...,2019-11-05 19:30:59,cOH8qULSAfVeMqqXjQJ7OQ,Zach V.,U0Ktrfuj-HqtgtoupfsOMg,ZbyqsM1t04QII32qVN6uzQ,The Library Lounge
5,"Going to Minneapolis Earthy Heaven in the belly of the beast tonite (a late summer Friday nite) @librarympls, in Le Meridien-Chambers hotel & Mercy...",2019-08-16 21:07:59,fEx2puWOdV-qQDJGGiLI0w,DrGio N.,ZeeSFvuwiuAKFIXemXFpYA,ZbyqsM1t04QII32qVN6uzQ,The Library Lounge
4,That chicken was so dam good it should be a law against it!! I came in there at the perfect time as the chicken was fresh out of the grease. The chicken...,2019-05-26 16:28:32,ZdePJlNFmVM0aeKQsyrK1A,Ms.Tiff C.,ZlPOXSDsjtp5NAi3wNJv0w,sCBFH_FaYTq28h-5Z_LKjw,Krispy Krunchy Chicken
2,"I've had Krispy Krunchy from other locations and expected this to be no different, but OMG.

This location is connected to a Marathon. Walking in, the...",2020-09-30 10:58:06,m0U1F-C63YtEtdTlZWf4Eg,Baramee C.,3CP7H_M5PcC-4VDYylEJXw,sCBFH_FaYTq28h-5Z_LKjw,Krispy Krunchy Chicken
3,"This fried chicken is really, really, really, regular. 

My wife and I shared a four piece mixed chicken. The portion size was great. Also, I mean, it's...",2019-10-05 20:56:24,bSYzwQllz4T167iSRi2pbg,Amin A.,omgScM7t4BnBnb-wVLGk6g,sCBFH_FaYTq28h-5Z_LKjw,Krispy Krunchy Chicken
4,"While other places have scaled back their menu or service during the Covid-19 pandemic, The Lowry expanded their great brunch menu to all-day. After working...",2020-07-18 15:12:16,zHTiOY-7MNTvPNOVYHYfWw,Tom E.,RBTZkd2r24lukW0ryUdtcQ,2IOQ8COCI7iiJX2OiCPtoQ,The Lowry
5,"I'm so happy that The Lowry is doing curbside pick up rn. It made my night. Not only is the staff extraordinarily kind, the food was perfect! Please support...",2020-05-16 18:18:58,3lJ0qXJldPhww9IOrCDeFQ,Jane Y.,ARQEYhXf9mCM1gGLCMaMZg,2IOQ8COCI7iiJX2OiCPtoQ,The Lowry
5,Great Mother's Day brunch to go this morning. Blueberry French Toast was awesome. Food was ready exactly at my selected pickup time. Bonus - the included a...,2020-05-10 08:24:07,1nJvB_ejMGL_Q6byAfW-bQ,Kevin J.,fx8wtSjSJslIOumhuUZatw,2IOQ8COCI7iiJX2OiCPtoQ,The Lowry
4,"We live downtown and have been planning for a while to stop here to try the wings. We stopped by tonight and (for social distancing), sat outside.
Their...",2020-07-26 20:59:18,nZnutQQCC65s9pg6BMmJRA,Sabra Z.,5CajsCwy20z0vrmlEI1IVg,a-0q0fdkGb9Eeh3etaFWBw,Runyon's
5,If you have ten flavors then you don't have one. That's the way I look at it when people complain that Runyon's only has one flavor. They may only have one...,2020-07-21 11:00:30,4znSr_g-yQUCjyqo-5APmA,Steve M.,Vul8j9yixtMcvXMudHAVYg,a-0q0fdkGb9Eeh3etaFWBw,Runyon's
1,"After plenty of badgering, rant and raving from a friend for choice of wings, I decided to try Runyons. I placed the call and asked for Buffalo wings;...",2020-10-13 18:31:44,TQbORp6wv1uZ_UCpF04XHA,Marco W.,ybzrMO0CDNGhb8dg8Yuk2Q,a-0q0fdkGb9Eeh3etaFWBw,Runyon's
4,"A few friends and I went to Gasthof for their Oktoberfest. But, before the beer, we decided to grab dinner. The atmosphere of the restaurant is amazing....",2019-10-30 08:24:50,icg0jeOL9Ndk62WGi9gotA,Amy P.,EVQ051NKoEKKQ9oluLedHQ,VvLNLOAwSIqigv8pSppYhg,Gasthof Zur Gemutlichkeit
4,"Attending Gastof's Oktoberfest tent is a yearly ritual we love doing. This year, we lucked out and the weather was tropical for the first weekend (September...",2019-09-21 21:01:20,ESwjzt0ISEKJRHiXlXRxYQ,Lindsay S.,Ft6etctpbXuDkvLP0Mo0HA,VvLNLOAwSIqigv8pSppYhg,Gasthof Zur Gemutlichkeit
5,"Large open, and LOUD. Partly because it's open and partly because these Vikings are party animals. Of all the German restaurants I found on Yelp in...",2019-05-18 19:47:34,Cgq8ttQynjwn3oUfbzYOxg,Joe T.,PkDR6ZVKh0bX6PgYEkWmnQ,VvLNLOAwSIqigv8pSppYhg,Gasthof Zur Gemutlichkeit
